area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url,Lat,Lon
"49,98 m²",listing_no_promo,48gnY,,,Corner Nieruchomości,414834,8300,2 pokoje,Mieszkanie na sprzedaż:,Klimatyczne mieszkanie w pięknej kamienicy,61074958,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-pieknej-kamienicy-ID48gnY.html#6a25d29cc2,52.373187,16.868868
"59,20 m²",listing_no_promo,48glp,,,Corner Nieruchomości,367040,6200,2 pokoje,Mieszkanie na sprzedaż:,Klimatyczne mieszkanie w pięknej kamienicy,61074799,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-pieknej-kamienicy-ID48glp.html#6a25d29cc2,52.373187,16.868868
"59,40 m²",listing_no_promo,48cRf,,,Invest Realty,510840,8600,2 pokoje,Mieszkanie na sprzedaż:,"3 pokoje w kamienicy, ul. Głogowska",61061397,https://www.otodom.pl/pl/oferta/3-pokoje-w-kamienicy-ul-glogowska-ID48cRf.html#6a25d29cc2,52.39443,16.89856
"49,80 m²",listing_no_promo,48cRc,,,Invest Realty,413340,8300,2 pokoje,Mieszkanie na sprzedaż:,"3 pokoje w kamienicy, ul. Głogowska",61061394,https://www.otodom.pl/pl/oferta/3-pokoje-w-kamienicy-ul-glogowska-ID48cRc.html#6a25d29cc2,52.39443,16.89856
"55,30 m²",listing_no_promo,48cKv,,,Invest Realty,386547,6990,3 pokoje,Mieszkanie na sprzedaż:,"3 pokoje w kamienicy, ul. Głogowska",61060980,https://www.otodom.pl/pl/oferta/3-pokoje-w-kamienicy-ul-glogowska-ID48cKv.html#6a25d29cc2,52.39443,16.89856
43 m²,listing_no_promo,48cG7,,,Re Search Nieruchomości i Inwestycje Sp. z o. o.,349000,8116,2 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 43 m², Poznań",61060707,https://www.otodom.pl/pl/oferta/mieszkanie-43-m-poznan-ID48cG7.html#6a25d29cc2,52.3951623,16.8949486
46 m²,listing_no_promo,48czV,,,Home Emperor sp. z o.o.,349000,7587,3 pokoje,Mieszkanie na sprzedaż:,Oferta tylko dla miłośników kamienic,61060324,https://www.otodom.pl/pl/oferta/oferta-tylko-dla-milosnikow-kamienic-ID48czV.html#6a25d29cc2,52.403818,16.90088
"108,49 m²",listing_no_promo,44iZv,,,Ślemp Nieruchomości Radosław Ślemp,857071,7900,3 pokoje,Mieszkanie na sprzedaż:,Apartament Kamienica Grunwald Winda.,60131662,https://www.otodom.pl/pl/oferta/apartament-kamienica-grunwald-winda-ID44iZv.html#6a25d29cc2,52.3971732,16.8971014
38 m²,listing_no_promo,47ZZH,,,BON  LOKATOR M. i  W. Kopaccy s.c. licencja zawodowa nr 1722,270000,7105,2 pokoje,Mieszkanie na sprzedaż:,Sprzedam mieszkanie 2 pokojowe na Dmowskiego,61011949,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokojowe-na-dmowskiego-ID47ZZH.html#6a25d29cc2,52.3856543,16.8952415
98 m²,listing_no_promo,47YtJ,,,KWPoland,920000,9388,4 pokoje,Mieszkanie na sprzedaż:,Gotowiec Inwestycyjny - 4 kawalerki w pakiecie,61006123,https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-4-kawalerki-w-pakiecie-ID47YtJ.html#6a25d29cc2,52.39538,16.90223
