area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url,Lat,Lon
"134,65 m²",listing_no_promo,432Yl,,,Keller Williams Evolution,888690.0,6600.0,4 pokoje,Mieszkanie na sprzedaż:,Dom w zabudowie bliźniaczej - willowe Smochowice,59831757,https://www.otodom.pl/oferta/dom-w-zabudowie-blizniaczej-willowe-smochowice-ID432Yl.html#d7a0272f7f,52.43856,16.82316
"43,84 m²",listing_no_promo,42Qo7,,,Spechouse Sp. z o.o.,368256.0,8400.0,2 pokoje,Mieszkanie na sprzedaż:,Atrakcyjne Mieszkania Na Jeżycach,59783383,https://www.otodom.pl/oferta/atrakcyjne-mieszkania-na-jezycach-ID42Qo7.html#d7a0272f7f,52.4323043,16.9126032
"45,56 m²",listing_no_promo,42Qfw,,,Spechouse Sp. z o.o.,382704.0,8400.0,2 pokoje,Mieszkanie na sprzedaż:,Dwa Pokoje Na Winiarach,59782849,https://www.otodom.pl/oferta/dwa-pokoje-na-winiarach-ID42Qfw.html#d7a0272f7f,52.4323043,16.9126032
"65,72 m²",listing_no_promo,41pnT,,,NIERUCHOMOŚCI Alina Hyżorek,500051.0,7609.0,3 pokoje,Mieszkanie na sprzedaż:,"Atrakcyjne Jeżyce. Nowe mieszkania 2,3,4 pokoje",59441253,https://www.otodom.pl/oferta/atrakcyjne-jezyce-nowe-mieszkania-2-3-4-pokoje-ID41pnT.html#d7a0272f7f,52.4185878,16.8975378
55 m²,listing_no_promo,42Olq,,,Kuśnierska Nieruchomości,404600.0,7356.0,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 2 pokojowe,59775528,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-ID42Olq.html#d7a0272f7f,52.4318228,16.9130253
"71,30 m²",listing_no_promo,42KnH,,,Quadro Development,577530.0,8100.0,4 pokoje,Mieszkanie na sprzedaż:,PREMIERA INWESTYCJI ul. Piątkowska103 4 pokoje,59760293,https://www.otodom.pl/oferta/premiera-inwestycji-ul-piatkowska103-4-pokoje-ID42KnH.html#d7a0272f7f,52.42978740659805,16.91514289154053
"71,30 m²",listing_no_promo,42Kn3,,,Quadro Development,566835.0,7950.0,4 pokoje,Mieszkanie na sprzedaż:,PREMIERA INWESTYCJI ul. Piątkowska103 4 pokoje,59760253,https://www.otodom.pl/oferta/premiera-inwestycji-ul-piatkowska103-4-pokoje-ID42Kn3.html#d7a0272f7f,52.42978740659805,16.91514289154053
"67,50 m²",listing_no_promo,42KmR,,,Quadro Development,529875.0,7850.0,4 pokoje,Mieszkanie na sprzedaż:,PREMIERA INWESTYCJI ul. Piątkowska103 4 pokoje,59760241,https://www.otodom.pl/oferta/premiera-inwestycji-ul-piatkowska103-4-pokoje-ID42KmR.html#d7a0272f7f,52.42978740659805,16.91514289154053
"78,92 m²",listing_no_promo,41VIc,,,Capital Nieruchomości,419000.0,5309.0,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie na sprzedaż Smochowice Wejherowska,59569364,https://www.otodom.pl/oferta/mieszkanie-na-sprzedaz-smochowice-wejherowska-ID41VIc.html#d7a0272f7f,52.43086740438221,16.81888884282227
"39,30 m²",listing_no_promo,41Ecz,,,Masterm Investment,,,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B.06 2 pokoje,59498211,https://www.otodom.pl/oferta/mieszkanie-b-06-2-pokoje-ID41Ecz.html#d7a0272f7f,52.41167994068505,16.89504501907959
