area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
18 m²,promo_top_ads,4argX,,,Oferta prywatna,165000,9167,1 pokój,Mieszkanie na sprzedaż:,"Kawalerka, Ogrody,sprzedaż bezpośrednia!",61593463,https://www.otodom.pl/pl/oferta/kawalerka-ogrody-sprzedaz-bezposrednia-ID4argX.html#7038f72c25
"85,55 m²",promo_top_ads,4aprE,,,Oferta prywatna,680000,7949,4 pokoje,Mieszkanie na sprzedaż:,Podolany Nowe Gotowe Mieszkanie 85m2+17m2 balkon,61586438,https://www.otodom.pl/pl/oferta/podolany-nowe-gotowe-mieszkanie-85m2-17m2-balkon-ID4aprE.html#7038f72c25
"41,53 m²",promo_top_ads,4amgn,,,Nieruchomości D.Dąbrowska,399000,9608,2 pokoje,Mieszkanie na sprzedaż:,super gotowe do wprowadzenia nowe 2 pokoje,61574207,https://www.otodom.pl/pl/oferta/super-gotowe-do-wprowadzenia-nowe-2-pokoje-ID4amgn.html#7038f72c25
"56,78 m²",listing_no_promo,45mlJ,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,45310440,7980,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B122,60382899,https://www.otodom.pl/pl/oferta/mieszkanie-b122-ID45mlJ.html#7038f72c25
"44,39 m²",listing_no_promo,45mlo,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,35600780,8020,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B121,60382878,https://www.otodom.pl/pl/oferta/mieszkanie-b121-ID45mlo.html#7038f72c25
"67,61 m²",listing_no_promo,45mlc,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,51586430,7630,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B119,60382866,https://www.otodom.pl/pl/oferta/mieszkanie-b119-ID45mlc.html#7038f72c25
"71,43 m²",listing_no_promo,45mkK,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,62572680,8760,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B118,60382838,https://www.otodom.pl/pl/oferta/mieszkanie-b118-ID45mkK.html#7038f72c25
"95,27 m²",listing_no_promo,45mkE,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,110322660,11580,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B117,60382832,https://www.otodom.pl/pl/oferta/mieszkanie-b117-ID45mkE.html#7038f72c25
"31,68 m²",listing_no_promo,45mjK,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,307296,9700,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B111,60382776,https://www.otodom.pl/pl/oferta/mieszkanie-b111-ID45mjK.html#7038f72c25
"93,59 m²",listing_no_promo,45mjg,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,90595120,9680,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B109,60382746,https://www.otodom.pl/pl/oferta/mieszkanie-b109-ID45mjg.html#7038f72c25
