area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"58,33 m²",promo_top_ads,4arao,,,Oferta prywatna,590000,10115,3 pokoje,Mieszkanie na sprzedaż:,Oferta BEZPOŚREDNIA Kupujący nie płaci prowizji,61593056,https://www.otodom.pl/pl/oferta/oferta-bezposrednia-kupujacy-nie-placi-prowizji-ID4arao.html#9032803f8e
62 m²,promo_top_ads,4a9We,,,Obsługa zdalna Manufaktura Mieszkań,549000,8855,3 pokoje,Mieszkanie na sprzedaż:,Strzeszyn Park | Ogród | 3 pokoje |pod klucz|garaż,61526768,https://www.otodom.pl/pl/oferta/strzeszyn-park-ogrod-3-pokoje-pod-klucz-garaz-ID4a9We.html#9032803f8e
"30,60 m²",promo_top_ads,4agEP,,,Oferta prywatna,229900,7513,1 pokój,Mieszkanie na sprzedaż:,"Kawalerka do urządzenia, Kościelna/Św. Wawrzyńca",61552659,https://www.otodom.pl/pl/oferta/kawalerka-do-urzadzenia-koscielna-sw-wawrzynca-ID4agEP.html#9032803f8e
"104,38 m²",listing_no_promo,472Wa,,,Spechouse Sp. z o.o.,970734,9300,4 pokoje,Mieszkanie na sprzedaż:,Poznań Sołacz 4 pokoje 2 tarasy Park wodziczki Top,60784872,https://www.otodom.pl/pl/oferta/poznan-solacz-4-pokoje-2-tarasy-park-wodziczki-top-ID472Wa.html#9032803f8e
79 m²,listing_no_promo,471NB,,,Proxin Investment,602770,7630,4 pokoje,Mieszkanie na sprzedaż:,"Przytulne mieszkanie Nowe Ogrody, M1A/3",60780559,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-nowe-ogrody-m1a-3-ID471NB.html#9032803f8e
"64,12 m²",listing_no_promo,471L5,,,Proxin Investment,48667080,7590,3 pokoje,Mieszkanie na sprzedaż:,"Nowoczesne mieszkanie Nowe Ogrody, M1./13",60780403,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-nowe-ogrody-m1-13-ID471L5.html#9032803f8e
"93,75 m²",listing_no_promo,471L1,,,Proxin Investment,72281250,7710,4 pokoje,Mieszkanie na sprzedaż:,"Przytulne mieszkanie Nowe Ogrody, M1./16",60780399,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-nowe-ogrody-m1-16-ID471L1.html#9032803f8e
"61,14 m²",listing_no_promo,471L0,,,Proxin Investment,47138940,7710,3 pokoje,Mieszkanie na sprzedaż:,"Nowoczesne mieszkanie Nowe Ogrody, M1A/4",60780398,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-nowe-ogrody-m1a-4-ID471L0.html#9032803f8e
"85,89 m²",listing_no_promo,471KZ,,,Proxin Investment,65448180,7620,4 pokoje,Mieszkanie na sprzedaż:,"Przestronne mieszkanie Nowe Ogrody, M1A/5",60780397,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-nowe-ogrody-m1a-5-ID471KZ.html#9032803f8e
"79,17 m²",listing_no_promo,471KY,,,Proxin Investment,60802560,7680,4 pokoje,Mieszkanie na sprzedaż:,"Wygodne mieszkanie Nowe Ogrody, M1A/6",60780396,https://www.otodom.pl/pl/oferta/wygodne-mieszkanie-nowe-ogrody-m1a-6-ID471KY.html#9032803f8e
