area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"75,43 m²",listing_no_promo,4aqYH,,,Invest Realty,531781,7050,4 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie blisko jeziora, lasu w cichej okolicy",61592331,https://www.otodom.pl/pl/oferta/mieszkanie-blisko-jeziora-lasu-w-cichej-okolicy-ID4aqYH.html#2bd0e70758
68 m²,listing_no_promo,4aqXG,,,Oferta prywatna,560000,8235,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 68m z ogródkiem 120 m wykończone,61592268,https://www.otodom.pl/pl/oferta/mieszkanie-68m-z-ogrodkiem-120-m-wykonczone-ID4aqXG.html#2bd0e70758
"29,35 m²",listing_no_promo,49hJ7,,,Obsługa zdalna Oferta prywatna,286775,9771,2 pokoje,Mieszkanie na sprzedaż:,Wykończone - 2 pokojowe! Brak podatku PCC 2%,61318441,https://www.otodom.pl/pl/oferta/wykonczone-2-pokojowe-brak-podatku-pcc-2-ID49hJ7.html#2bd0e70758
62 m²,listing_no_promo,4a9We,,,Obsługa zdalna Manufaktura Mieszkań,549000,8855,3 pokoje,Mieszkanie na sprzedaż:,Strzeszyn Park | Ogród | 3 pokoje |pod klucz|garaż,61526768,https://www.otodom.pl/pl/oferta/strzeszyn-park-ogrod-3-pokoje-pod-klucz-garaz-ID4a9We.html#2bd0e70758
83 m²,listing_no_promo,4aqRK,,,Pietras Nieruchomości,475000,5723,3 pokoje,Mieszkanie na sprzedaż:,Jeżyce - duże mieszkanie Poznańska Ataner,61591900,https://www.otodom.pl/pl/oferta/jezyce-duze-mieszkanie-poznanska-ataner-ID4aqRK.html#2bd0e70758
"42,90 m²",listing_no_promo,4aoWF,,,Obsługa zdalna Oferta prywatna,353652,8244,2 pokoje,Mieszkanie na sprzedaż:,2-pok. ze SŁONECZNYM OGRÓDKIEM os. Nasze Jeżyce,61584455,https://www.otodom.pl/pl/oferta/2-pok-ze-slonecznym-ogrodkiem-os-nasze-jezyce-ID4aoWF.html#2bd0e70758
"37,30 m²",listing_no_promo,4aquL,,,Immo House,299000,8016,2 pokoje,Mieszkanie na sprzedaż:,"2 Pokoje, Układ Niezależny, Niski Blok, Balkon!",61590475,https://www.otodom.pl/pl/oferta/2-pokoje-uklad-niezalezny-niski-blok-balkon-ID4aquL.html#2bd0e70758
"34,15 m²",listing_no_promo,4aqu2,,,Merkadom Nieruchomości,314000,9195,2 pokoje,Mieszkanie na sprzedaż:,Jeżyce—2 pokoje—miejsce parkingowe,61590430,https://www.otodom.pl/pl/oferta/jezyce2-pokojemiejsce-parkingowe-ID4aqu2.html#2bd0e70758
"31,29 m²",listing_no_promo,4abgY,,,Oferta prywatna,278000,8885,1 pokój,Mieszkanie na sprzedaż:,Nowa Kawalerka z Balkonem- Gotowa do Wprowadzenia,61531960,https://www.otodom.pl/pl/oferta/nowa-kawalerka-z-balkonem-gotowa-do-wprowadzenia-ID4abgY.html#2bd0e70758
"63,36 m²",listing_no_promo,4a0th,,,Nieruchomości Konwerski,496690,7839,3 pokoje,Mieszkanie na sprzedaż:,"Jeżyce, Nowe od Dewelopera, dwa balkony, Możliwość",61490439,https://www.otodom.pl/pl/oferta/jezyce-nowe-od-dewelopera-dwa-balkony-mozliwosc-ID4a0th.html#2bd0e70758
28 m²,listing_no_promo,4aqr5,,,Nieruchomości Familia,269000,9607,1 pokój,Mieszkanie na sprzedaż:,Świeżo wyremontowana kawalerka na Jeżycach!,61590247,https://www.otodom.pl/pl/oferta/swiezo-wyremontowana-kawalerka-na-jezycach-ID4aqr5.html#2bd0e70758
