area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"42,90 m²",promo_top_ads,4aoWF,,,Obsługa zdalna Oferta prywatna,353652,8244,2 pokoje,Mieszkanie na sprzedaż:,2-pok. ze SŁONECZNYM OGRÓDKIEM os. Nasze Jeżyce,61584455,https://www.otodom.pl/pl/oferta/2-pok-ze-slonecznym-ogrodkiem-os-nasze-jezyce-ID4aoWF.html#d7a0272f7f
68 m²,promo_top_ads,4aaVu,,,Oferta pośrednika,314000,4618,4 pokoje,Mieszkanie na sprzedaż:,Bezczynszowe Mieszkanie Centrum Jeżyc,61530690,https://www.otodom.pl/pl/oferta/bezczynszowe-mieszkanie-centrum-jezyc-ID4aaVu.html#d7a0272f7f
"100,39 m²",promo_top_ads,496VZ,,,Oferta pośrednika,870000,8666,4 pokoje,Mieszkanie na sprzedaż:,Piękny apartament 100m² w centrum Jeżyc!,61277017,https://www.otodom.pl/pl/oferta/piekny-apartament-100m-w-centrum-jezyc-ID496VZ.html#d7a0272f7f
66 m²,listing_no_promo,47rm3,,,Obsługa zdalna Budnex,468600,7100,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie dla całej rodziny M6,60878795,https://www.otodom.pl/pl/oferta/mieszkanie-dla-calej-rodziny-m6-ID47rm3.html#d7a0272f7f
"65,30 m²",listing_no_promo,47rm1,,,Obsługa zdalna Budnex,463630,7100,4 pokoje,Mieszkanie na sprzedaż:,Funkcjonalne mieszkanie M16 REZERWACJA,60878793,https://www.otodom.pl/pl/oferta/funkcjonalne-mieszkanie-m16-rezerwacja-ID47rm1.html#d7a0272f7f
"65,30 m²",listing_no_promo,47rlV,,,Obsługa zdalna Budnex,463630,7100,4 pokoje,Mieszkanie na sprzedaż:,Czteropokojowe mieszkanie M12,60878788,https://www.otodom.pl/pl/oferta/czteropokojowe-mieszkanie-m12-ID47rlV.html#d7a0272f7f
"65,30 m²",listing_no_promo,47rlS,,,Obsługa zdalna Budnex,463630,7100,4 pokoje,Mieszkanie na sprzedaż:,Nowoczesne mieszkanie w dogodnej lokalizacji M8,60878784,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-dogodnej-lokalizacji-m8-ID47rlS.html#d7a0272f7f
"65,92 m²",listing_no_promo,47rlQ,,,Obsługa zdalna Budnex,468032,7100,3 pokoje,Mieszkanie na sprzedaż:,Nowe mieszkanie M19,60878782,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-m19-ID47rlQ.html#d7a0272f7f
"65,92 m²",listing_no_promo,47rlO,,,Obsługa zdalna Budnex,468032,7100,3 pokoje,Mieszkanie na sprzedaż:,Wygodne i nowoczesne mieszkanie M15,60878780,https://www.otodom.pl/pl/oferta/wygodne-i-nowoczesne-mieszkanie-m15-ID47rlO.html#d7a0272f7f
"65,92 m²",listing_no_promo,47rlc,,,Obsługa zdalna Budnex,454848,6900,3 pokoje,Mieszkanie na sprzedaż:,Nowe mieszkanie w nowoczesnej inwestycji M5,60878742,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-nowoczesnej-inwestycji-m5-ID47rlc.html#d7a0272f7f
"56,99 m²",listing_no_promo,47rl9,,,Obsługa zdalna Budnex,410328,7200,3 pokoje,Mieszkanie na sprzedaż:,Funkcjonalne mieszkanie M4,60878739,https://www.otodom.pl/pl/oferta/funkcjonalne-mieszkanie-m4-ID47rl9.html#d7a0272f7f
"52,39 m²",listing_no_promo,47rl8,,,Obsługa zdalna Budnex,377208,7200,3 pokoje,Mieszkanie na sprzedaż:,Nowe mieszkanie w dogodnej lokalizacji M4,60878738,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-dogodnej-lokalizacji-m4-ID47rl8.html#d7a0272f7f
"52,65 m²",listing_no_promo,47rl5,,,Obsługa zdalna Budnex,379080,7200,2 pokoje,Mieszkanie na sprzedaż:,Nowe mieszkanie od dewelopera M1,60878735,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-od-dewelopera-m1-ID47rl5.html#d7a0272f7f
"51,61 m²",listing_no_promo,47rkU,,,Obsługa zdalna Budnex,376753,7300,3 pokoje,Mieszkanie na sprzedaż:,Przestronne trzypokojowe mieszkanie M10,60878724,https://www.otodom.pl/pl/oferta/przestronne-trzypokojowe-mieszkanie-m10-ID47rkU.html#d7a0272f7f
"47,96 m²",listing_no_promo,47rkq,,,Obsługa zdalna Budnex,359700,7500,2 pokoje,Mieszkanie na sprzedaż:,Twoje własne mieszkanie od dewelopera M18,60878694,https://www.otodom.pl/pl/oferta/twoje-wlasne-mieszkanie-od-dewelopera-m18-ID47rkq.html#d7a0272f7f
"47,96 m²",listing_no_promo,47rkp,,,Obsługa zdalna Budnex,359700,7500,2 pokoje,Mieszkanie na sprzedaż:,Nowe mieszkanie M13,60878693,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-m13-ID47rkp.html#d7a0272f7f
"47,96 m²",listing_no_promo,47rkl,,,Obsługa zdalna Budnex,359700,7500,2 pokoje,Mieszkanie na sprzedaż:,Wygodne i nowoczesne mieszkanie M17,60878689,https://www.otodom.pl/pl/oferta/wygodne-i-nowoczesne-mieszkanie-m17-ID47rkl.html#d7a0272f7f
"47,96 m²",listing_no_promo,47rk9,,,Obsługa zdalna Budnex,359700,7500,2 pokoje,Mieszkanie na sprzedaż:,Nowoczesne mieszkanie od dewelopera M13,60878677,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-od-dewelopera-m13-ID47rk9.html#d7a0272f7f
"47,96 m²",listing_no_promo,47rjZ,,,Obsługa zdalna Budnex,359700,7500,2 pokoje,Mieszkanie na sprzedaż:,Nowe mieszkanie w nowoczesnej inwestycji M8,60878667,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-nowoczesnej-inwestycji-m8-ID47rjZ.html#d7a0272f7f
"47,96 m²",listing_no_promo,47rjX,,,Obsługa zdalna Budnex,354904,7400,2 pokoje,Mieszkanie na sprzedaż:,Twoje własne mieszkanie od dewelopera M3,60878665,https://www.otodom.pl/pl/oferta/twoje-wlasne-mieszkanie-od-dewelopera-m3-ID47rjX.html#d7a0272f7f
"42,86 m²",listing_no_promo,47rjP,,,Obsługa zdalna Budnex,330022,7700,2 pokoje,Mieszkanie na sprzedaż:,Nowe mieszkanie od dewelopera M9,60878657,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-od-dewelopera-m9-ID47rjP.html#d7a0272f7f
"42,86 m²",listing_no_promo,47rjI,,,Obsługa zdalna Budnex,325736,7600,2 pokoje,Mieszkanie na sprzedaż:,Jedyne w swoim rodzaju nowe mieszkanie M4,60878650,https://www.otodom.pl/pl/oferta/jedyne-w-swoim-rodzaju-nowe-mieszkanie-m4-ID47rjI.html#d7a0272f7f
