area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"91,57 m²",listing_no_promo,45jAF,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,659304,7200,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B17,60372293,https://www.otodom.pl/oferta/mieszkanie-b17-ID45jAF.html#ca314e1817
"27,84 m²",listing_no_promo,45jzo,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,242208,8700,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B16,60372214,https://www.otodom.pl/oferta/mieszkanie-b16-ID45jzo.html#ca314e1817
"31,28 m²",listing_no_promo,45jyX,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,267444,8550,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B15,60372187,https://www.otodom.pl/oferta/mieszkanie-b15-ID45jyX.html#ca314e1817
"67,52 m²",listing_no_promo,45jyT,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,506400,7500,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B14,60372183,https://www.otodom.pl/oferta/mieszkanie-b14-ID45jyT.html#ca314e1817
"43,75 m²",listing_no_promo,45jyB,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,345625,7900,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B13,60372165,https://www.otodom.pl/oferta/mieszkanie-b13-ID45jyB.html#ca314e1817
"45,03 m²",listing_no_promo,45jyx,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,351234,7800,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B12,60372161,https://www.otodom.pl/oferta/mieszkanie-b12-ID45jyx.html#ca314e1817
"44,96 m²",listing_no_promo,45jxY,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,,,2 pokoje,Mieszkanie na sprzedaż:,Rezerwacja Mieszkanie B11,60372126,https://www.otodom.pl/oferta/rezerwacja-mieszkanie-b11-ID45jxY.html#ca314e1817
"54,89 m²",listing_no_promo,45jxR,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,422653,7700,2 pokoje,Mieszkanie na sprzedaż:,Mieszkania B10,60372119,https://www.otodom.pl/oferta/mieszkania-b10-ID45jxR.html#ca314e1817
"39,48 m²",listing_no_promo,45jxJ,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,,,2 pokoje,Mieszkanie na sprzedaż:,Rezerwacja Mieszkanie B9,60372111,https://www.otodom.pl/oferta/rezerwacja-mieszkanie-b9-ID45jxJ.html#ca314e1817
"91,57 m²",listing_no_promo,45jxs,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,64556850,7050,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B8,60372094,https://www.otodom.pl/oferta/mieszkanie-b8-ID45jxs.html#ca314e1817
"66,89 m²",listing_no_promo,45jxj,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,494986,7400,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B7,60372085,https://www.otodom.pl/oferta/mieszkanie-b7-ID45jxj.html#ca314e1817
"43,26 m²",listing_no_promo,45jxf,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,337428,7800,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B6,60372081,https://www.otodom.pl/oferta/mieszkanie-b6-ID45jxf.html#ca314e1817
"44,53 m²",listing_no_promo,45jxb,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,342881,7700,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B5,60372077,https://www.otodom.pl/oferta/mieszkanie-b5-ID45jxb.html#ca314e1817
"44,45 m²",listing_no_promo,45jvN,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,342265,7700,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B4,60372053,https://www.otodom.pl/oferta/mieszkanie-b4-ID45jvN.html#ca314e1817
"62,04 m²",listing_no_promo,45jv3,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,462198,7450,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B3,60372007,https://www.otodom.pl/oferta/mieszkanie-b3-ID45jv3.html#ca314e1817
"39,45 m²",listing_no_promo,45jwT,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,311655,7900,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B2,60371997,https://www.otodom.pl/oferta/mieszkanie-b2-ID45jwT.html#ca314e1817
"27,84 m²",listing_no_promo,45jwM,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,235248,8450,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie B1,60371990,https://www.otodom.pl/oferta/mieszkanie-b1-ID45jwM.html#ca314e1817
"82,85 m²",listing_no_promo,4536r,,,Estate Center sp.zo.o.,66694250,8050,3 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie 82,85 m2 Zajezdnia Poznań",60308915,https://www.otodom.pl/oferta/mieszkanie-82-85-m2-zajezdnia-poznan-ID4536r.html#ca314e1817
"55,54 m²",listing_no_promo,451GH,,,Estate Center sp.zo.o.,490000,8822,2 pokoje,Mieszkanie na sprzedaż:,Zajezdnia Poznań 55 m2 Okazja s.deweloperski Plus,60303475,https://www.otodom.pl/oferta/zajezdnia-poznan-55-m2-okazja-s-deweloperski-plus-ID451GH.html#ca314e1817
"91,04 m²",listing_no_promo,43Jcu,,,21 Art-Bud Sp. z o.o. Sp. k.,819860,9005,4 pokoje,Mieszkanie na sprzedaż:,Poznań Drzymały lokal 2/2,59994082,https://www.otodom.pl/oferta/poznan-drzymaly-lokal-2-2-ID43Jcu.html#ca314e1817
"32,96 m²",listing_no_promo,43KQf,,,Mromont sp. z o.o. sp. k.,331000,10042,2 pokoje,Mieszkanie na sprzedaż:,"Piątkowska 133, Mieszkanie 3.5, Poznań, nowe",60000391,https://www.otodom.pl/oferta/piatkowska-133-mieszkanie-3-5-poznan-nowe-ID43KQf.html#ca314e1817
"51,88 m²",listing_no_promo,43KQE,,,Mromont sp. z o.o. sp. k.,410000,7903,2 pokoje,Mieszkanie na sprzedaż:,"Piątkowska 133, Mieszkanie 3.6, Poznań, nowe",60000416,https://www.otodom.pl/oferta/piatkowska-133-mieszkanie-3-6-poznan-nowe-ID43KQE.html#ca314e1817
"49,13 m²",listing_no_promo,43KQH,,,Mromont sp. z o.o. sp. k.,440000,8956,3 pokoje,Mieszkanie na sprzedaż:,"Piątkowska 133, Mieszkanie 3.7, Poznań, nowe",60000419,https://www.otodom.pl/oferta/piatkowska-133-mieszkanie-3-7-poznan-nowe-ID43KQH.html#ca314e1817
43 m²,listing_no_promo,42KfL,,,Quadro Development,341850,7950,2 pokoje,Mieszkanie na sprzedaż:,PREMIERA INWESTYCJI ul. Piątkowska103 2 pokoje,59759801,https://www.otodom.pl/oferta/premiera-inwestycji-ul-piatkowska103-2-pokoje-ID42KfL.html#ca314e1817
43 m²,listing_no_promo,42Kgj,,,Quadro Development,346150,8050,2 pokoje,Mieszkanie na sprzedaż:,PREMIERA INWESTYCJI ul. Piątkowska103 2 pokoje,59759835,https://www.otodom.pl/oferta/premiera-inwestycji-ul-piatkowska103-2-pokoje-ID42Kgj.html#ca314e1817
"57,60 m²",listing_no_promo,42KgR,,,Quadro Development,457920,7950,3 pokoje,Mieszkanie na sprzedaż:,PREMIERA INWESTYCJI ul. Piątkowska103 3 pokoje,59759869,https://www.otodom.pl/oferta/premiera-inwestycji-ul-piatkowska103-3-pokoje-ID42KgR.html#ca314e1817
"56,70 m²",listing_no_promo,42KhD,,,Quadro Development,462105,8150,3 pokoje,Mieszkanie na sprzedaż:,PREMIERA INWESTYCJI ul. Piątkowska103 3 pokoje,59759917,https://www.otodom.pl/oferta/premiera-inwestycji-ul-piatkowska103-3-pokoje-ID42KhD.html#ca314e1817
"28,60 m²",listing_no_promo,45dIV,,,Biuro Obrotu Nieruchomościami 5 Aleja Anna Popielska,269900,9437,1 pokój,Mieszkanie na sprzedaż:,Sołacz kawalerka Gotowa ul Maczka,60349742,https://www.otodom.pl/oferta/solacz-kawalerka-gotowa-ul-maczka-ID45dIV.html#ca314e1817
72 m²,listing_no_promo,45dfm,,,SzuBed Nieruchomości Bartosz Szuber-Bednarz,529000,7347,5 pokoi,Mieszkanie na sprzedaż:,"Gotowiec inwestycyjny - 5 pokoi, Sołacz, 1 piętro",60347908,https://www.otodom.pl/oferta/gotowiec-inwestycyjny-5-pokoi-solacz-1-pietro-ID45dfm.html#ca314e1817
"25,72 m²",listing_no_promo,45cxQ,,,"PMProf Sp. z o.o., Sp. k.",192977,7503,1 pokój,Mieszkanie na sprzedaż:,LakeCity. Mieszkanie jednopokojowe (C.02),60345210,https://www.otodom.pl/oferta/lakecity-mieszkanie-jednopokojowe-c-02-ID45cxQ.html#ca314e1817
"25,72 m²",listing_no_promo,45cxE,,,"PMProf Sp. z o.o., Sp. k.",192977,7503,1 pokój,Mieszkanie na sprzedaż:,LakeCity. Mieszkanie jednopokojowe (D.02),60345198,https://www.otodom.pl/oferta/lakecity-mieszkanie-jednopokojowe-d-02-ID45cxE.html#ca314e1817
"25,72 m²",listing_no_promo,45cxC,,,"PMProf Sp. z o.o., Sp. k.",192977,7503,1 pokój,Mieszkanie na sprzedaż:,LakeCity. Mieszkanie jednopokojowe (F.02),60345196,https://www.otodom.pl/oferta/lakecity-mieszkanie-jednopokojowe-f-02-ID45cxC.html#ca314e1817
"25,72 m²",listing_no_promo,45cxy,,,"PMProf Sp. z o.o., Sp. k.",192977,7503,1 pokój,Mieszkanie na sprzedaż:,LakeCity. Mieszkanie jednopokojowe (B.05),60345192,https://www.otodom.pl/oferta/lakecity-mieszkanie-jednopokojowe-b-05-ID45cxy.html#ca314e1817
"45,48 m²",listing_no_promo,45cx2,,,"PMProf Sp. z o.o., Sp. k.",331302,7285,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie w inwestycji LakeCity (E.01),60345160,https://www.otodom.pl/oferta/mieszkanie-w-inwestycji-lakecity-e-01-ID45cx2.html#ca314e1817
"45,48 m²",listing_no_promo,45cv8,,,"PMProf Sp. z o.o., Sp. k.",335120,7369,3 pokoje,Mieszkanie na sprzedaż:,LakeCity. Mieszkanie dwupokojowe (D.01),60345104,https://www.otodom.pl/oferta/lakecity-mieszkanie-dwupokojowe-d-01-ID45cv8.html#ca314e1817
"45,48 m²",listing_no_promo,45ctV,,,"PMProf Sp. z o.o., Sp. k.",345824,7604,3 pokoje,Mieszkanie na sprzedaż:,Lakecity. Mieszkanie dwupokojowe (C.01),60344968,https://www.otodom.pl/oferta/lakecity-mieszkanie-dwupokojowe-c-01-ID45ctV.html#ca314e1817
"45,48 m²",listing_no_promo,45ctD,,,"PMProf Sp. z o.o., Sp. k.",332030,7301,3 pokoje,Mieszkanie na sprzedaż:,Apartament w inwestycji LakeCity (F.01),60344949,https://www.otodom.pl/oferta/apartament-w-inwestycji-lakecity-f-01-ID45ctD.html#ca314e1817
"45,48 m²",listing_no_promo,45ctj,,,"PMProf Sp. z o.o., Sp. k.",330048,7257,3 pokoje,Mieszkanie na sprzedaż:,Apartament w inwestycji LakeCity (E.09),60344929,https://www.otodom.pl/oferta/apartament-w-inwestycji-lakecity-e-09-ID45ctj.html#ca314e1817
"45,48 m²",listing_no_promo,45chn,,,"PMProf Sp. z o.o., Sp. k.",335452,7376,3 pokoje,Mieszkanie na sprzedaż:,Apartament w inwestycji LakeCity (A.03),60344189,https://www.otodom.pl/oferta/apartament-w-inwestycji-lakecity-a-03-ID45chn.html#ca314e1817
"47,83 m²",listing_no_promo,41E0u,,,Masterm Investment,,,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A.09 2 pokoje,59497462,https://www.otodom.pl/oferta/mieszkanie-a-09-2-pokoje-ID41E0u.html#ca314e1817
"50,89 m²",listing_no_promo,41E6o,,,Masterm Investment,,,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A.31 3 pokoje,59497828,https://www.otodom.pl/oferta/mieszkanie-a-31-3-pokoje-ID41E6o.html#ca314e1817
"39,30 m²",listing_no_promo,41Eeu,,,Masterm Investment,,,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B.11 2 pokoje,59498330,https://www.otodom.pl/oferta/mieszkanie-b-11-2-pokoje-ID41Eeu.html#ca314e1817
"65,44 m²",listing_no_promo,41Ehv,,,Masterm Investment,,,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B.19 4 pokoje,59498518,https://www.otodom.pl/oferta/mieszkanie-b-19-4-pokoje-ID41Ehv.html#ca314e1817
"34,99 m²",listing_no_promo,45aOa,,,Nieruchomosci Laskowski,244580,6990,2 pokoje,Mieszkanie na sprzedaż:,2-pokojowe w cenie kawalerki. Jasielska 35 m2.,60338534,https://www.otodom.pl/oferta/2-pokojowe-w-cenie-kawalerki-jasielska-35-m2-ID45aOa.html#ca314e1817
"61,43 m²",listing_no_promo,45aOb,,,Nieruchomosci Laskowski,361823,5890,3 pokoje,Mieszkanie na sprzedaż:,"Dla miłośników przestrzeni. Jasielska. 61,43 m.",60338535,https://www.otodom.pl/oferta/dla-milosnikow-przestrzeni-jasielska-61-43-m-ID45aOb.html#ca314e1817
"48,87 m²",listing_no_promo,45aO9,,,Nieruchomosci Laskowski,297618,6090,3 pokoje,Mieszkanie na sprzedaż:,Nowe 3-pokojowe mieszkanie. Jasielska. 6090zł/m2,60338533,https://www.otodom.pl/oferta/nowe-3-pokojowe-mieszkanie-jasielska-6090zl-m2-ID45aO9.html#ca314e1817
65 m²,listing_no_promo,45ayL,,,WILLA NIERUCHOMOŚCI,430000,6615,3 pokoje,Mieszkanie na sprzedaż:,Poznań Sołacz 3 pokoje 1 piętro niski blok 1992rok,60337579,https://www.otodom.pl/oferta/poznan-solacz-3-pokoje-1-pietro-niski-blok-1992rok-ID45ayL.html#ca314e1817
40 m²,listing_no_promo,45aqf,,,Pietras Nieruchomości,295000,7375,2 pokoje,Mieszkanie na sprzedaż:,"Jeżyce Ładne, poddaszowe mieszkanie",60337051,https://www.otodom.pl/oferta/jezyce-ladne-poddaszowe-mieszkanie-ID45aqf.html#ca314e1817
"67,96 m²",listing_no_promo,45ajD,,,AREA DEVELOPMENT,67512081,9934,4 pokoje,Mieszkanie na sprzedaż:,"Nowy Strzeszyn, 4 pokoje+garaż",60336641,https://www.otodom.pl/oferta/nowy-strzeszyn-4-pokoje-garaz-ID45ajD.html#ca314e1817
"75,08 m²",listing_no_promo,459CG,,,JUNIQE Nieruchomości,479000,6380,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie Strzeszyn - 4 pokoje z ogródkiem,60333978,https://www.otodom.pl/oferta/mieszkanie-strzeszyn-4-pokoje-z-ogrodkiem-ID459CG.html#ca314e1817
"77,81 m²",listing_no_promo,4536t,,,Estate Center sp.zo.o.,65088687,8365,2 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie 0/C1, 2 pokoje+aneks Zajezdnia Poznań",60308917,https://www.otodom.pl/oferta/mieszkanie-0-c1-2-pokoje-aneks-zajezdnia-poznan-ID4536t.html#ca314e1817
