area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"44,70 m²",promo_top_ads,46yIE,,,Obsługa zdalna Oferta prywatna,350000,7830,2 pokoje,Mieszkanie na sprzedaż:,"Jeżyce 44,7m2",60668776,https://www.otodom.pl/oferta/jezyce-44-7m2-ID46yIE.html#6bbbf99a2c
"56,70 m²",promo_top_ads,46alB,,,Oferta prywatna,345000,6085,2 pokoje,Mieszkanie na sprzedaż:,Sprzedaż mieszkania,60575091,https://www.otodom.pl/oferta/sprzedaz-mieszkania-ID46alB.html#6bbbf99a2c
56 m²,promo_top_ads,44Kb4,,,Imperial House,399000,7125,3 pokoje,Mieszkanie na sprzedaż:,Poznań Podolany w super lokalizacji,60236166,https://www.otodom.pl/oferta/poznan-podolany-w-super-lokalizacji-ID44Kb4.html#6bbbf99a2c
"51,40 m²",listing_no_promo,46hDz,,,Best Life Jacek Hauke,339000,6595,2 pokoje,Mieszkanie na sprzedaż:,2 Pokoje 52 m 2 Piątkowska Winiary,60603113,https://www.otodom.pl/oferta/2-pokoje-52-m-2-piatkowska-winiary-ID46hDz.html#6bbbf99a2c
58 m²,listing_no_promo,46hmX,,,CiTiHouse - Biuro obrotu i wyceny nieruchomości,525000,9052,2 pokoje,Mieszkanie na sprzedaż:,Zajezdnia piękne mieszkanie do aranżacji,60602083,https://www.otodom.pl/oferta/zajezdnia-piekne-mieszkanie-do-aranzacji-ID46hmX.html#6bbbf99a2c
42 m²,listing_no_promo,46he8,,,Beata Zajączkowska,333900,7950,2 pokoje,Mieszkanie na sprzedaż:,"2 pokoje, 42 m2, Bez prowizji",60601536,https://www.otodom.pl/oferta/2-pokoje-42-m2-bez-prowizji-ID46he8.html#6bbbf99a2c
"48,50 m²",listing_no_promo,45Tp0,,,Real Estate Company,600000,12371,2 pokoje,Mieszkanie na sprzedaż:,ZAJEZDNIA - urządzony słoneczny apartament,60509954,https://www.otodom.pl/oferta/zajezdnia-urzadzony-sloneczny-apartament-ID45Tp0.html#6bbbf99a2c
"99,97 m²",listing_no_promo,46h3m,,,Platan Nieruchomości Sp. z o.o.,669000,6692,4 pokoje,Mieszkanie na sprzedaż:,"Przestronny apartament, miejsce postojowe w cenie!",60600868,https://www.otodom.pl/oferta/przestronny-apartament-miejsce-postojowe-w-cenie-ID46h3m.html#6bbbf99a2c
49 m²,listing_no_promo,46gJh,,,Van Hausen Kołodziejczyk Wierzejewski Sp. J.,350000,7143,2 pokoje,Mieszkanie na sprzedaż:,** Komfortowe 2 pokoje na Strzeszynie ** z balkone,60599623,https://www.otodom.pl/oferta/komfortowe-2-pokoje-na-strzeszynie-z-balkone-ID46gJh.html#6bbbf99a2c
"57,40 m²",listing_no_promo,46ggS,,,Compass,435000,7578,3 pokoje,Mieszkanie na sprzedaż:,Przy ul.Mickiewicza 3 pok/57m2 Poznań,60597862,https://www.otodom.pl/oferta/przy-ul-mickiewicza-3-pok-57m2-poznan-ID46ggS.html#6bbbf99a2c
"58,20 m²",listing_no_promo,45DyN,,,GOSTO,345000,5928,3 pokoje,Mieszkanie na sprzedaż:,Urokliwe 3-pok. mieszkanie tuż obok MTP (Jeżyce),60449057,https://www.otodom.pl/oferta/urokliwe-3-pok-mieszkanie-tuz-obok-mtp-jezyce-ID45DyN.html#6bbbf99a2c
"37,51 m²",listing_no_promo,46fU4,,,Arteria Nieruchomości,393625,10494,2 pokoje,Mieszkanie na sprzedaż:,"Atrakcyjne mieszkanie Poznań - Jeżycka, cesja.",60596448,https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-poznan-jezycka-cesja-ID46fU4.html#6bbbf99a2c
"72,48 m²",listing_no_promo,46fBb,,,Estate Center sp.zo.o.,594336,8200,3 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie 2/F1, 3 pokoje+aneks Zajezdnia Poznań",60595277,https://www.otodom.pl/oferta/mieszkanie-2-f1-3-pokoje-aneks-zajezdnia-poznan-ID46fBb.html#6bbbf99a2c
"47,50 m²",listing_no_promo,46fzK,,,Shark Nieruchomości,370000,7789,2 pokoje,Mieszkanie na sprzedaż:,Przestronne 2 pokoje z ogródkiem,60595188,https://www.otodom.pl/oferta/przestronne-2-pokoje-z-ogrodkiem-ID46fzK.html#6bbbf99a2c
"76,71 m²",listing_no_promo,46fyT,,,Estate Center sp.zo.o.,68594082,8942,3 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie 1/F2, 3 pokoje+aneks Zajezdnia Poznań",60595135,https://www.otodom.pl/oferta/mieszkanie-1-f2-3-pokoje-aneks-zajezdnia-poznan-ID46fyT.html#6bbbf99a2c
"72,44 m²",listing_no_promo,46fx7,,,Estate Center sp.zo.o.,583142,8050,3 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie 1/F1, 3 pokoje+aneks Zajezdnia Poznań",60595025,https://www.otodom.pl/oferta/mieszkanie-1-f1-3-pokoje-aneks-zajezdnia-poznan-ID46fx7.html#6bbbf99a2c
"100,39 m²",listing_no_promo,46eSi,,,Ślemp Nieruchomości Radosław Ślemp,930000,9264,6 pokoi,Mieszkanie na sprzedaż:,Inwestycyjne - Możliwość 6 Pokoi,60592494,https://www.otodom.pl/oferta/inwestycyjne-mozliwosc-6-pokoi-ID46eSi.html#6bbbf99a2c
"43,94 m²",listing_no_promo,46eKW,,,Marek Kozłowski Investments,327345,7450,2 pokoje,Mieszkanie na sprzedaż:,"JEŻYCE! Niespełna 7,5 tys./m2 + prywatny ogródek !",60592037,https://www.otodom.pl/oferta/jezyce-niespelna-7-5-tys-m2-prywatny-ogrodek-ID46eKW.html#6bbbf99a2c
"131,40 m²",listing_no_promo,46eIZ,,,Kuśnierska Nieruchomości,1230000,9361,4 pokoje,Mieszkanie na sprzedaż:,Dwupoziomowy apartament z garażem i ogrodem,60591917,https://www.otodom.pl/oferta/dwupoziomowy-apartament-z-garazem-i-ogrodem-ID46eIZ.html#6bbbf99a2c
"46,90 m²",listing_no_promo,46efs,,,Oferta prywatna,359000,7655,2 pokoje,Mieszkanie na sprzedaż:,Sprzedam mieszkanie - Poznań Sołacz,60590086,https://www.otodom.pl/oferta/sprzedam-mieszkanie-poznan-solacz-ID46efs.html#6bbbf99a2c
59 m²,listing_no_promo,46e51,,,Smart Nieruchomości,379000,6424,2 pokoje,Mieszkanie na sprzedaż:,"ul.Jackowskiego59m2,2pokoje,po remoncie polecam!",60589439,https://www.otodom.pl/oferta/ul-jackowskiego59m2-2pokoje-po-remoncie-polecam-ID46e51.html#6bbbf99a2c
"58,50 m²",listing_no_promo,46dNL,,,Choiński Kroll Nieruchomości,379000,6479,2 pokoje,Mieszkanie na sprzedaż:,2 pok. z kuchnią na Jeżycach w kamienicy Nowa cena,60588369,https://www.otodom.pl/oferta/2-pok-z-kuchnia-na-jezycach-w-kamienicy-nowa-cena-ID46dNL.html#6bbbf99a2c
46 m²,listing_no_promo,46dBg,,,Oferta pośrednika,370000,8043,2 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie 46m2, Jeżyce, nowe",60587594,https://www.otodom.pl/oferta/mieszkanie-46m2-jezyce-nowe-ID46dBg.html#6bbbf99a2c
"38,90 m²",listing_no_promo,45kxd,,,Oferta prywatna,460000,11825,2 pokoje,Mieszkanie na sprzedaż:,"nowe wyposażenie, widok, klimatyzacja, 0% prowizji",60375923,https://www.otodom.pl/oferta/nowe-wyposazenie-widok-klimatyzacja-0-prowizji-ID45kxd.html#6bbbf99a2c
79 m²,listing_no_promo,441TS,,,Oferta prywatna,519000,6570,2 pokoje,Mieszkanie na sprzedaż:,"Jeżyce odnowiona kamienica, gotowe do zamieszkania",60065964,https://www.otodom.pl/oferta/jezyce-odnowiona-kamienica-gotowe-do-zamieszkania-ID441TS.html#6bbbf99a2c
"41,57 m²",listing_no_promo,46d30,,,Browwar Nieruchomości,496369,11941,2 pokoje,Mieszkanie na sprzedaż:,Piękne mieszkanie 2-pokojowe! Hala garażowa!,60585470,https://www.otodom.pl/oferta/piekne-mieszkanie-2-pokojowe-hala-garazowa-ID46d30.html#6bbbf99a2c
"41,57 m²",listing_no_promo,46cY3,,,Platan Nieruchomości Sp. z o.o.,486369,11700,2 pokoje,Mieszkanie na sprzedaż:,2 pokojowe mieszkanie deweloperski stan,60585163,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-deweloperski-stan-ID46cY3.html#6bbbf99a2c
"49,12 m²",listing_no_promo,46cJo,,,Oferta prywatna,450000,9161,3 pokoje,Mieszkanie na sprzedaż:,Atrakcyjne mieszkanie – Strzeszyn Park,60584254,https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-strzeszyn-park-ID46cJo.html#6bbbf99a2c
"26,87 m²",listing_no_promo,46cDg,,,Bonus Nieruchomości,229000,8523,1 pokój,Mieszkanie na sprzedaż:,- Kawalerka na Jeżycach - Rezerwacja -,60583874,https://www.otodom.pl/oferta/kawalerka-na-jezycach-rezerwacja-ID46cDg.html#6bbbf99a2c
"102,04 m²",listing_no_promo,46cx4,,,Home Emperor sp. z o.o.,630000,6174,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie na miarę domu.,60583490,https://www.otodom.pl/oferta/mieszkanie-na-miare-domu-ID46cx4.html#6bbbf99a2c
42 m²,listing_no_promo,46ctd,,,Expander Advisors,325500,7750,2 pokoje,Mieszkanie na sprzedaż:,Piątkowska mieszkanie 325 500,60583251,https://www.otodom.pl/oferta/piatkowska-mieszkanie-325-500-ID46ctd.html#6bbbf99a2c
"42,54 m²",listing_no_promo,45AAx,,,CONSTRUCTA PLUS,,,2 pokoje,Mieszkanie na sprzedaż:,"Winiarska 40, mieszkanie M25",60437633,https://www.otodom.pl/oferta/winiarska-40-mieszkanie-m25-ID45AAx.html#6bbbf99a2c
"31,97 m²",listing_no_promo,45ABV,,,CONSTRUCTA PLUS,,,1 pokój,Mieszkanie na sprzedaż:,"Winiarska 40, mieszkanie M4",60437720,https://www.otodom.pl/oferta/winiarska-40-mieszkanie-m4-ID45ABV.html#6bbbf99a2c
"57,90 m²",listing_no_promo,46c56,,,Biuro Obrotu Nieruchomościami 5 Aleja Anna Popielska,386000,6667,3 pokoje,Mieszkanie na sprzedaż:,"3 pokoje! ul. Norwida, Jeżyce balkon okazja",60581756,https://www.otodom.pl/oferta/3-pokoje-ul-norwida-jezyce-balkon-okazja-ID46c56.html#6bbbf99a2c
