area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"65,24 m²",promo_top_ads,44NHP,,,BAWA INVEST Spółka z ograniczoną odpowiedzialnością Sp. k.,,,3 pokoje,Mieszkanie na sprzedaż:,Apartamenty Rogozińska - Mieszkanie Górne 20 D,60249729,https://www.otodom.pl/oferta/apartamenty-rogozinska-mieszkanie-gorne-20-d-ID44NHP.html#068ba5fd61
"52,14 m²",promo_top_ads,46vIa,,,Oferta prywatna,405000,7768,3 pokoje,Mieszkanie na sprzedaż:,"Strzeszyn Grecki, Poznań ul. Witolda Pileckiego",60661058,https://www.otodom.pl/oferta/strzeszyn-grecki-poznan-ul-witolda-pileckiego-ID46vIa.html#068ba5fd61
"77,86 m²",promo_top_ads,43NW7,,,21 Art-Bud Sp. z o.o. Sp. k.,701240,9006,3 pokoje,Mieszkanie na sprzedaż:,Poznań Drzymały lokal 3/2,60012225,https://www.otodom.pl/oferta/poznan-drzymaly-lokal-3-2-ID43NW7.html#068ba5fd61
"79,29 m²",listing_no_promo,458W3,,,PWD Deweloper Sp. z o.o.,48763350,6150,4 pokoje,Mieszkanie na sprzedaż:,Park Podolany etap B mieszkanie 4- pokojowe,60331273,https://www.otodom.pl/oferta/park-podolany-etap-b-mieszkanie-4-pokojowe-ID458W3.html#068ba5fd61
"79,29 m²",listing_no_promo,458UU,,,PWD Deweloper Sp. z o.o.,47970450,6050,4 pokoje,Mieszkanie na sprzedaż:,Park Podolany etap B mieszkanie 4- pokojowe,60331264,https://www.otodom.pl/oferta/park-podolany-etap-b-mieszkanie-4-pokojowe-ID458UU.html#068ba5fd61
"70,89 m²",listing_no_promo,458U5,,,PWD Deweloper Sp. z o.o.,43597350,6150,3 pokoje,Mieszkanie na sprzedaż:,Park Podolany etap B mieszkanie 3 - pokojowe,60331213,https://www.otodom.pl/oferta/park-podolany-etap-b-mieszkanie-3-pokojowe-ID458U5.html#068ba5fd61
"88,07 m²",listing_no_promo,458U0,,,PWD Deweloper Sp. z o.o.,54163050,6150,4 pokoje,Mieszkanie na sprzedaż:,Park Podolany etap B mieszkanie 4- pokojowe,60331208,https://www.otodom.pl/oferta/park-podolany-etap-b-mieszkanie-4-pokojowe-ID458U0.html#068ba5fd61
"61,93 m²",listing_no_promo,458TC,,,PWD Deweloper Sp. z o.o.,390159,6300,3 pokoje,Mieszkanie na sprzedaż:,Park Podolany etap B mieszkanie 3 - pokojowe,60331184,https://www.otodom.pl/oferta/park-podolany-etap-b-mieszkanie-3-pokojowe-ID458TC.html#068ba5fd61
"87,61 m²",listing_no_promo,458Te,,,PWD Deweloper Sp. z o.o.,534421,6100,4 pokoje,Mieszkanie na sprzedaż:,Park Podolany etap B mieszkanie 4- pokojowe,60331160,https://www.otodom.pl/oferta/park-podolany-etap-b-mieszkanie-4-pokojowe-ID458Te.html#068ba5fd61
"68,97 m²",listing_no_promo,458Ta,,,PWD Deweloper Sp. z o.o.,42416550,6150,3 pokoje,Mieszkanie na sprzedaż:,Park Podolany etap B mieszkanie 3 - pokojowe,60331156,https://www.otodom.pl/oferta/park-podolany-etap-b-mieszkanie-3-pokojowe-ID458Ta.html#068ba5fd61
"104,77 m²",listing_no_promo,458N7,,,PWD Deweloper Sp. z o.o.,74910550,7150,5 pokoi,Mieszkanie na sprzedaż:,Park Podolany etap B mieszkanie 5- pokojowe,60330781,https://www.otodom.pl/oferta/park-podolany-etap-b-mieszkanie-5-pokojowe-ID458N7.html#068ba5fd61
"123,05 m²",listing_no_promo,42osF,,,AREA DEVELOPMENT,82358588,6693,5 pokoi,Mieszkanie na sprzedaż:,"Nowy Strzeszyn, 5 pokoi + garaż podziemny!",59676033,https://www.otodom.pl/oferta/nowy-strzeszyn-5-pokoi-garaz-podziemny-ID42osF.html#068ba5fd61
"64,19 m²",listing_no_promo,42Hsn,,,AREA DEVELOPMENT,519939,8100,3 pokoje,Mieszkanie na sprzedaż:,"Nowy Strzeszyn,3 pok.64 m2 + 2 mp GOTOWE DO ODB.",59749051,https://www.otodom.pl/oferta/nowy-strzeszyn-3-pok-64-m2-2-mp-gotowe-do-odb-ID42Hsn.html#068ba5fd61
"90,77 m²",listing_no_promo,43som,,,SKY INVESTMENTS,545000,6004,4 pokoje,Mieszkanie na sprzedaż:,Dom szeregowy BEZPOŚREDNIO od dewelopera,59929470,https://www.otodom.pl/oferta/dom-szeregowy-bezposrednio-od-dewelopera-ID43som.html#068ba5fd61
"65,32 m²",listing_no_promo,40EdS,,,YARD Development Sp. z o.o. Sp. k.,450000,6889,3 pokoje,Mieszkanie na sprzedaż:,"bezczynszowe mieszkanie,3 pokoje, 65m2, Smochowice",59259964,https://www.otodom.pl/oferta/bezczynszowe-mieszkanie-3-pokoje-65m2-smochowice-ID40EdS.html#068ba5fd61
"87,15 m²",listing_no_promo,3SVx6,,,PWD Deweloper Sp. z o.o.,48760425,5595,5 pokoi,Mieszkanie na sprzedaż:,Park Podolany GOTOWE mieszkanie 5- pokojowe,57423724,https://www.otodom.pl/oferta/park-podolany-gotowe-mieszkanie-5-pokojowe-ID3SVx6.html#068ba5fd61
"87,03 m²",listing_no_promo,3SVxy,,,PWD Deweloper Sp. z o.o.,49171950,5650,5 pokoi,Mieszkanie na sprzedaż:,Park Podolany GOTOWE mieszkanie 5- pokojowe,57423752,https://www.otodom.pl/oferta/park-podolany-gotowe-mieszkanie-5-pokojowe-ID3SVxy.html#068ba5fd61
"39,75 m²",listing_no_promo,3Qogc,,,Villa sp. z o.o. sp. k.,331594,8342,2 pokoje,Mieszkanie na sprzedaż:,Nowe Życie Jeżyc 3.5,56815324,https://www.otodom.pl/oferta/nowe-zycie-jezyc-3-5-ID3Qogc.html#068ba5fd61
"96,16 m²",listing_no_promo,3QAQY,,,Leonarda 8,692352,7200,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 4 pokojowe (96m2) ul. Leonarda. Nowe,56863732,https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-96m2-ul-leonarda-nowe-ID3QAQY.html#068ba5fd61
"54,44 m²",listing_no_promo,3QAI0,,,Leonarda 8,413744,7600,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 2 pokojowe (54m2) ul. Leonarda. Nowe,56863176,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-54m2-ul-leonarda-nowe-ID3QAI0.html#068ba5fd61
"85,05 m²",listing_no_promo,3QAM4,,,Leonarda 8,661650,7780,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 4 pokojowe (85m2) ul. Leonarda. Nowe,56863428,https://www.otodom.pl/oferta/mieszkanie-4-pokojowe-85m2-ul-leonarda-nowe-ID3QAM4.html#068ba5fd61
"58,33 m²",listing_no_promo,44mSF,,,Browwar Nieruchomości,669000,11469,3 pokoje,Mieszkanie na sprzedaż:,Unikatowy 3-pokojowy apartament! Świetny design!,60146613,https://www.otodom.pl/oferta/unikatowy-3-pokojowy-apartament-swietny-design-ID44mSF.html#068ba5fd61
"58,50 m²",listing_no_promo,42RZc,,,ALTERNATYWA BIS BIURO OBROTU NIERUCHMOŚCIAMI TOMASZ MARSZAŁEK,448000,7658,3 pokoje,Mieszkanie na sprzedaż:,Strzeszyńska 3 pokoje,59789526,https://www.otodom.pl/oferta/strzeszynska-3-pokoje-ID42RZc.html#068ba5fd61
"65,86 m²",listing_no_promo,3Y9tu,,,Colian Developer Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,540052,8200,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A37,58665112,https://www.otodom.pl/oferta/mieszkanie-a37-ID3Y9tu.html#068ba5fd61
"68,38 m²",listing_no_promo,3rozu,,,Akropol Inwestycje,382244,5590,3 pokoje,Mieszkanie na sprzedaż:,3 pokojowe mieszkanie,50858320,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-ID3rozu.html#068ba5fd61
"49,74 m²",listing_no_promo,3BzEQ,,,Akropol Inwestycje,325813,6550,2 pokoje,Mieszkanie na sprzedaż:,Okazja! 2pokoje do odbioru w tym roku.,53284216,https://www.otodom.pl/oferta/okazja-2pokoje-do-odbioru-w-tym-roku-ID3BzEQ.html#068ba5fd61
72 m²,listing_no_promo,45411,,,PMG INVESTMENT,569000,7903,3 pokoje,Mieszkanie na sprzedaż:,Ataner 3 pokoje z dużym garażem na Sołaczu!,60312423,https://www.otodom.pl/oferta/ataner-3-pokoje-z-duzym-garazem-na-solaczu-ID45411.html#068ba5fd61
"64,43 m²",listing_no_promo,453mg,,,JAKON`,423400,6571,3 pokoje,Mieszkanie na sprzedaż:,"NOWE mieszkanie z ogrodem, Strzeszyn Grecki",60309896,https://www.otodom.pl/oferta/nowe-mieszkanie-z-ogrodem-strzeszyn-grecki-ID453mg.html#068ba5fd61
"69,40 m²",listing_no_promo,44NGS,,,BAWA INVEST Spółka z ograniczoną odpowiedzialnością Sp. k.,,,3 pokoje,Mieszkanie na sprzedaż:,Apartamenty Rogozińska - Mieszkanie Dolne 20A,60249670,https://www.otodom.pl/oferta/apartamenty-rogozinska-mieszkanie-dolne-20a-ID44NGS.html#068ba5fd61
"64,14 m²",listing_no_promo,451GG,,,Estate Center sp.zo.o.,801750,12500,3 pokoje,Mieszkanie na sprzedaż:,Zajezdnia Poznań 90 m2 Okazja s.deweloperski Plus,60303474,https://www.otodom.pl/oferta/zajezdnia-poznan-90-m2-okazja-s-deweloperski-plus-ID451GG.html#068ba5fd61
"48,05 m²",listing_no_promo,451Er,,,NEXT NIERUCHOMOŚCI,429000,8928,2 pokoje,Mieszkanie na sprzedaż:,"Słoneczne, Komfortowe, Ostatnie piętro Nowe Ogrody",60303335,https://www.otodom.pl/oferta/sloneczne-komfortowe-ostatnie-pietro-nowe-ogrody-ID451Er.html#068ba5fd61
"57,10 m²",listing_no_promo,451h4,,,CELKA Property Sp. z o. o.,399000,6988,3 pokoje,Mieszkanie na sprzedaż:,Gotowe mieszkanie na Strzeszynie,60301886,https://www.otodom.pl/oferta/gotowe-mieszkanie-na-strzeszynie-ID451h4.html#068ba5fd61
"76,80 m²",listing_no_promo,451gP,,,Bonus Nieruchomości,430000,5599,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 2-pokojowe na Strzeszynie Greckim,60301871,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-na-strzeszynie-greckim-ID451gP.html#068ba5fd61
55 m²,listing_no_promo,451gt,,,Home Emperor sp. z o.o.,550000,10000,2 pokoje,Mieszkanie na sprzedaż:,Eleganckie mieszkanie w secesyjnej kamienicy,60301849,https://www.otodom.pl/oferta/eleganckie-mieszkanie-w-secesyjnej-kamienicy-ID451gt.html#068ba5fd61
79 m²,listing_no_promo,450k0,,,Biuro Nieruchomości CASTLE,519000,6570,2 pokoje,Mieszkanie na sprzedaż:,Przestronne mieszkanie w sercu Jeżyc!,60298224,https://www.otodom.pl/oferta/przestronne-mieszkanie-w-sercu-jezyc-ID450k0.html#068ba5fd61
"66,27 m²",listing_no_promo,44YVw,,,Spechouse Sp. z o.o.,530160,8000,3 pokoje,Mieszkanie na sprzedaż:,3 Pokoje Na Winiarach,60292923,https://www.otodom.pl/oferta/3-pokoje-na-winiarach-ID44YVw.html#068ba5fd61
