area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"65,24 m²",promo_top_ads,44NHP,,,BAWA INVEST Spółka z ograniczoną odpowiedzialnością Sp. k.,,,3 pokoje,Mieszkanie na sprzedaż:,Apartamenty Rogozińska - Mieszkanie Górne 20 D,60249729,https://www.otodom.pl/oferta/apartamenty-rogozinska-mieszkanie-gorne-20-d-ID44NHP.html#d7a0272f7f
85 m²,promo_top_ads,45UPv,,,Oferta prywatna,540000,6353,3 pokoje,Mieszkanie na sprzedaż:,Mieszkania 85m2. Poznań-Smochowice.Bez Pośredników,60515442,https://www.otodom.pl/oferta/mieszkania-85m2-poznan-smochowice-bez-posrednikow-ID45UPv.html#d7a0272f7f
56 m²,promo_top_ads,44Kb4,,,Imperial House,399000,7125,3 pokoje,Mieszkanie na sprzedaż:,Poznań Podolany w super lokalizacji,60236166,https://www.otodom.pl/oferta/poznan-podolany-w-super-lokalizacji-ID44Kb4.html#d7a0272f7f
46 m²,listing_no_promo,43SGA,,,ALTERNATYWA BIS BIURO OBROTU NIERUCHMOŚCIAMI TOMASZ MARSZAŁEK,368000,8000,2 pokoje,Mieszkanie na sprzedaż:,Mylna 2 pok.,60030544,https://www.otodom.pl/oferta/mylna-2-pok-ID43SGA.html#d7a0272f7f
"68,25 m²",listing_no_promo,42H9V,,,Nieruchomości KWADRAT,449000,6579,3 pokoje,Mieszkanie na sprzedaż:,"Podolany, mieszkanie 3-pok, zamknięte osiedle!",59747908,https://www.otodom.pl/oferta/podolany-mieszkanie-3-pok-zamkniete-osiedle-ID42H9V.html#d7a0272f7f
"41,63 m²",listing_no_promo,43KPM,,,Mromont sp. z o.o. sp. k.,349000,8383,3 pokoje,Mieszkanie na sprzedaż:,"Piątkowska 133, Mierzkanie 3.3, Poznań, nowe",60000362,https://www.otodom.pl/oferta/piatkowska-133-mierzkanie-3-3-poznan-nowe-ID43KPM.html#d7a0272f7f
"49,72 m²",listing_no_promo,43KN2,,,Mromont sp. z o.o. sp. k.,439000,8829,3 pokoje,Mieszkanie na sprzedaż:,"Piątkowska 133, Mieszkanie 2.1, Poznań, nowe",60000192,https://www.otodom.pl/oferta/piatkowska-133-mieszkanie-2-1-poznan-nowe-ID43KN2.html#d7a0272f7f
"105,11 m²",listing_no_promo,43JcI,,,21 Art-Bud Sp. z o.o. Sp. k.,925468,8805,4 pokoje,Mieszkanie na sprzedaż:,Poznań Drzymały lokal 1/3,59994096,https://www.otodom.pl/oferta/poznan-drzymaly-lokal-1-3-ID43JcI.html#d7a0272f7f
"99,98 m²",listing_no_promo,43Jcp,,,21 Art-Bud Sp. z o.o. Sp. k.,880324,8805,4 pokoje,Mieszkanie na sprzedaż:,Poznań Drzymały lokal 2/3,59994077,https://www.otodom.pl/oferta/poznan-drzymaly-lokal-2-3-ID43Jcp.html#d7a0272f7f
114 m²,listing_no_promo,43IBV,,,Van Hausen Kołodziejczyk Wierzejewski Sp. J.,620000,5439,3 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 114 m², Poznań",59991816,https://www.otodom.pl/oferta/mieszkanie-114-m-poznan-ID43IBV.html#d7a0272f7f
"29,67 m²",listing_no_promo,43zDR,,,Nieruchomości Vendo,269000,9066,1 pokój,Mieszkanie na sprzedaż:,"Mieszkanie, 29,67 m², Poznań",59957339,https://www.otodom.pl/oferta/mieszkanie-29-67-m-poznan-ID43zDR.html#d7a0272f7f
"62,75 m²",listing_no_promo,3WD0Q,,,Ślemp Nieruchomości Radosław Ślemp,300000,4781,3 pokoje,Mieszkanie na sprzedaż:,"Trzypokojowe 63 m2, balkon,winda- zakup za gotówkę",58063672,https://www.otodom.pl/oferta/trzypokojowe-63-m2-balkon-winda-zakup-za-gotowke-ID3WD0Q.html#d7a0272f7f
"31,80 m²",listing_no_promo,43w9u,,,Corner Nieruchomości,330000,10377,2 pokoje,Mieszkanie na sprzedaż:,"Kawalerka 31,80 m² na Jeżycach na sprzedaż",59940080,https://www.otodom.pl/oferta/kawalerka-31-80-m-na-jezycach-na-sprzedaz-ID43w9u.html#d7a0272f7f
"61,12 m²",listing_no_promo,40b5C,,,Spechouse Sp. z o.o.,488960,8000,3 pokoje,Mieszkanie na sprzedaż:,Atrakcyjne Mieszkanie W Nowej Inwestycji,59147976,https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-w-nowej-inwestycji-ID40b5C.html#d7a0272f7f
"28,16 m²",listing_no_promo,40HLg,,,Spechouse Sp. z o.o.,270336,9600,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie Na Sprzedaż,59273566,https://www.otodom.pl/oferta/mieszkanie-na-sprzedaz-ID40HLg.html#d7a0272f7f
"40,31 m²",listing_no_promo,43fTN,,,Constru,309271,7672,2 pokoje,Mieszkanie na sprzedaż:,"Jeżyce, blisko ulicy Kościelnej i Parku Sołackiego",59881447,https://www.otodom.pl/oferta/jezyce-blisko-ulicy-koscielnej-i-parku-solackiego-ID43fTN.html#d7a0272f7f
"71,53 m²",listing_no_promo,4331m,,,Keller Williams Evolution,439000,6137,3 pokoje,Mieszkanie na sprzedaż:,Apartamenty na Jeżycach w cichej okolicy,59831944,https://www.otodom.pl/oferta/apartamenty-na-jezycach-w-cichej-okolicy-ID4331m.html#d7a0272f7f
"134,65 m²",listing_no_promo,432Yl,,,Keller Williams Evolution,888690,6600,4 pokoje,Mieszkanie na sprzedaż:,Dom w zabudowie bliźniaczej - willowe Smochowice,59831757,https://www.otodom.pl/oferta/dom-w-zabudowie-blizniaczej-willowe-smochowice-ID432Yl.html#d7a0272f7f
"43,84 m²",listing_no_promo,42Qo7,,,Spechouse Sp. z o.o.,368256,8400,2 pokoje,Mieszkanie na sprzedaż:,Atrakcyjne Mieszkania Na Jeżycach,59783383,https://www.otodom.pl/oferta/atrakcyjne-mieszkania-na-jezycach-ID42Qo7.html#d7a0272f7f
"45,56 m²",listing_no_promo,42Qfw,,,Spechouse Sp. z o.o.,382704,8400,2 pokoje,Mieszkanie na sprzedaż:,Dwa Pokoje Na Winiarach,59782849,https://www.otodom.pl/oferta/dwa-pokoje-na-winiarach-ID42Qfw.html#d7a0272f7f
"65,72 m²",listing_no_promo,41pnT,,,NIERUCHOMOŚCI Alina Hyżorek,500051,7609,3 pokoje,Mieszkanie na sprzedaż:,"Atrakcyjne Jeżyce. Nowe mieszkania 2,3,4 pokoje",59441253,https://www.otodom.pl/oferta/atrakcyjne-jezyce-nowe-mieszkania-2-3-4-pokoje-ID41pnT.html#d7a0272f7f
55 m²,listing_no_promo,42Olq,,,Kuśnierska Nieruchomości,404600,7356,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 2 pokojowe,59775528,https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-ID42Olq.html#d7a0272f7f
"71,30 m²",listing_no_promo,42KnH,,,Quadro Development,577530,8100,4 pokoje,Mieszkanie na sprzedaż:,PREMIERA INWESTYCJI ul. Piątkowska103 4 pokoje,59760293,https://www.otodom.pl/oferta/premiera-inwestycji-ul-piatkowska103-4-pokoje-ID42KnH.html#d7a0272f7f
"71,30 m²",listing_no_promo,42Kn3,,,Quadro Development,566835,7950,4 pokoje,Mieszkanie na sprzedaż:,PREMIERA INWESTYCJI ul. Piątkowska103 4 pokoje,59760253,https://www.otodom.pl/oferta/premiera-inwestycji-ul-piatkowska103-4-pokoje-ID42Kn3.html#d7a0272f7f
"67,50 m²",listing_no_promo,42KmR,,,Quadro Development,529875,7850,4 pokoje,Mieszkanie na sprzedaż:,PREMIERA INWESTYCJI ul. Piątkowska103 4 pokoje,59760241,https://www.otodom.pl/oferta/premiera-inwestycji-ul-piatkowska103-4-pokoje-ID42KmR.html#d7a0272f7f
"78,92 m²",listing_no_promo,41VIc,,,Capital Nieruchomości,419000,5309,4 pokoje,Mieszkanie na sprzedaż:,Mieszkanie na sprzedaż Smochowice Wejherowska,59569364,https://www.otodom.pl/oferta/mieszkanie-na-sprzedaz-smochowice-wejherowska-ID41VIc.html#d7a0272f7f
"39,30 m²",listing_no_promo,41Ecz,,,Masterm Investment,,,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B.06 2 pokoje,59498211,https://www.otodom.pl/oferta/mieszkanie-b-06-2-pokoje-ID41Ecz.html#d7a0272f7f
"39,30 m²",listing_no_promo,41E97,,,Masterm Investment,,,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie B.01 2 pokoje,59497997,https://www.otodom.pl/oferta/mieszkanie-b-01-2-pokoje-ID41E97.html#d7a0272f7f
"55,28 m²",listing_no_promo,41DZF,,,Masterm Investment,,,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A.04 3 pokoje z kuchnią,59497411,https://www.otodom.pl/oferta/mieszkanie-a-04-3-pokoje-z-kuchnia-ID41DZF.html#d7a0272f7f
"47,83 m²",listing_no_promo,41DYu,,,Masterm Investment,,,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A.02 2 pokoje,59497338,https://www.otodom.pl/oferta/mieszkanie-a-02-2-pokoje-ID41DYu.html#d7a0272f7f
"49,68 m²",listing_no_promo,41DX1,,,Masterm Investment,,,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie A.01 3 pokoje,59497247,https://www.otodom.pl/oferta/mieszkanie-a-01-3-pokoje-ID41DX1.html#d7a0272f7f
"103,53 m²",listing_no_promo,41Dqu,,,Metrohouse S.A.,750000,7244,4 pokoje,Mieszkanie na sprzedaż:,"Roosevelta-4 Pokojowe Mieszkanie, Balkon, Piwnica.",59495230,https://www.otodom.pl/oferta/roosevelta-4-pokojowe-mieszkanie-balkon-piwnica-ID41Dqu.html#d7a0272f7f
"66,27 m²",listing_no_promo,40gf6,,,Spechouse Sp. z o.o.,523533,7900,3 pokoje,Mieszkanie na sprzedaż:,Funkcjonalne mieszkanie,59167784,https://www.otodom.pl/oferta/funkcjonalne-mieszkanie-ID40gf6.html#d7a0272f7f
"65,90 m²",listing_no_promo,3M9jy,,,JAKON`,475400,7214,3 pokoje,Mieszkanie na sprzedaż:,"NOWE KOMFORTOWE mieszkanie, Strzeszyn Grecki",55804560,https://www.otodom.pl/oferta/nowe-komfortowe-mieszkanie-strzeszyn-grecki-ID3M9jy.html#d7a0272f7f
"42,24 m²",listing_no_promo,3QooY,,,Villa sp. z o.o. sp. k.,43253760,10240,2 pokoje,Mieszkanie na sprzedaż:,Nowe Życie Jeżyc 5.8,56815868,https://www.otodom.pl/oferta/nowe-zycie-jezyc-5-8-ID3QooY.html#d7a0272f7f
"50,02 m²",listing_no_promo,40xxm,,,Pekabex Development,430000,8597,3 pokoje,Mieszkanie na sprzedaż:,Wykończone 3-pokojowe na parterze z ogródkiem,59234264,https://www.otodom.pl/oferta/wykonczone-3-pokojowe-na-parterze-z-ogrodkiem-ID40xxm.html#d7a0272f7f
"65,47 m²",listing_no_promo,40ui4,,,Pekabex Development,424900,6490,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 3-pokojowe z balkonem - B2.M19,59221784,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-z-balkonem-b2-m19-ID40ui4.html#d7a0272f7f
"60,75 m²",listing_no_promo,40uhC,,,Pekabex Development,406418,6690,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 3-pokojowe na III piętrze - B2.M18,59221756,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-iii-pietrze-b2-m18-ID40uhC.html#d7a0272f7f
