area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"63,30 m²",listing_no_promo,469bv,,,Oferta prywatna,439000,6935,3 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie / Jeżyce / Polna / 63,3 m kw / 3 pokoje",60570622,https://www.otodom.pl/oferta/mieszkanie-jezyce-polna-63-3-m-kw-3-pokoje-ID469bv.html#4ab8afc903
"108,80 m²",listing_no_promo,46mJf,,,Livsstil nieruchomości,859000,7895,4 pokoje,Mieszkanie na sprzedaż:,"Okazja! W cenie dwa mieszkania, dwa miejsca w hali",60622685,https://www.otodom.pl/oferta/okazja-w-cenie-dwa-mieszkania-dwa-miejsca-w-hali-ID46mJf.html#4ab8afc903
"51,50 m²",listing_no_promo,46mFb,,,EURO-dom.CO Nieruchomości Poznań,446700,8674,3 pokoje,Mieszkanie na sprzedaż:,"3POK klimatyczne mieszkanie, świeżo wyremontowane.",60622433,https://www.otodom.pl/oferta/3pok-klimatyczne-mieszkanie-swiezo-wyremontowane-ID46mFb.html#4ab8afc903
90 m²,listing_no_promo,46mxc,,,Best Life Jacek Hauke,850000,9444,3 pokoje,Mieszkanie na sprzedaż:,Winiary 1 Piętro 90 m2 Sołacz Winiary,60621938,https://www.otodom.pl/oferta/winiary-1-pietro-90-m2-solacz-winiary-ID46mxc.html#4ab8afc903
"26,40 m²",listing_no_promo,450wn,,,Poznańscy Doradcy Nieruchomości,229000,8674,1 pokój,Mieszkanie na sprzedaż:,Kawalerka w świetnej lokalizacji,60298929,https://www.otodom.pl/oferta/kawalerka-w-swietnej-lokalizacji-ID450wn.html#4ab8afc903
"47,50 m²",listing_no_promo,46mie,,,Oferta prywatna,353000,7432,3 pokoje,Mieszkanie na sprzedaż:,"Sprzedam 3-pok. mieszkanie : Poznań, Bonin",60621010,https://www.otodom.pl/oferta/sprzedam-3-pok-mieszkanie-poznan-bonin-ID46mie.html#4ab8afc903
32 m²,listing_no_promo,46mfS,,,Nieruchomości Miejskie,195000,6094,1 pokój,Mieszkanie na sprzedaż:,Uniwersytet Przyrodniczy / Golęcin / GOTOWE,60620864,https://www.otodom.pl/oferta/uniwersytet-przyrodniczy-golecin-gotowe-ID46mfS.html#4ab8afc903
"91,40 m²",listing_no_promo,46m1U,,,Obsługa zdalna Biuro Sprzedaży Inwestycji,819360,8965,4 pokoje,Mieszkanie na sprzedaż:,"Apartament 91,4m2+ 2 tarasy i garderoba => SOŁACZ",60619998,https://www.otodom.pl/oferta/apartament-91-4m2-2-tarasy-i-garderoba-solacz-ID46m1U.html#4ab8afc903
"56,70 m²",listing_no_promo,46m0U,,,A2 Nieruchomości Spółka Cywilna Anna Najdek Alicja Mazurczuk,345000,6085,2 pokoje,Mieszkanie na sprzedaż:,"2 pokoje, ogródek, strych i pomieszczenie gosp.",60619936,https://www.otodom.pl/oferta/2-pokoje-ogrodek-strych-i-pomieszczenie-gosp-ID46m0U.html#4ab8afc903
32 m²,listing_no_promo,46m02,,,Smart Nieruchomości,290000,9063,1 pokój,Mieszkanie na sprzedaż:,"Druskiennicka,ogródek,piwnica,m.postojowe,ochrona",60619882,https://www.otodom.pl/oferta/druskiennicka-ogrodek-piwnica-m-postojowe-ochrona-ID46m02.html#4ab8afc903
"41,57 m²",listing_no_promo,46lVH,,,Biura Nieruchomości Kamień Pomorski i Gryfice,507000,12196,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie w nowej kamienicy w Poznaniu,60619675,https://www.otodom.pl/oferta/mieszkanie-w-nowej-kamienicy-w-poznaniu-ID46lVH.html#4ab8afc903
"95,60 m²",listing_no_promo,46lVG,,,Biura Nieruchomości Kamień Pomorski i Gryfice,1166442,12201,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie od developera w Poznaniu na Jeżycach,60619674,https://www.otodom.pl/oferta/mieszkanie-od-developera-w-poznaniu-na-jezycach-ID46lVG.html#4ab8afc903
70 m²,listing_no_promo,46lKe,,,Galeria Nieruchomości Sp. z o.o.,569000,8129,3 pokoje,Mieszkanie na sprzedaż:,Funkcjonalne mieszkanie w okolicy jezior i zieleni,60618902,https://www.otodom.pl/oferta/funkcjonalne-mieszkanie-w-okolicy-jezior-i-zieleni-ID46lKe.html#4ab8afc903
"76,20 m²",listing_no_promo,46loU,,,Immo House,485000,6365,3 pokoje,Mieszkanie na sprzedaż:,"3 pokoje, 76 mkw, Strzeszyn Grecki, Poznań",60617580,https://www.otodom.pl/oferta/3-pokoje-76-mkw-strzeszyn-grecki-poznan-ID46loU.html#4ab8afc903
58 m²,listing_no_promo,46ljJ,,,ALTERNATYWA BIS BIURO OBROTU NIERUCHMOŚCIAMI TOMASZ MARSZAŁEK,399000,6879,3 pokoje,Mieszkanie na sprzedaż:,Jeżyce 3 pokoje,60617259,https://www.otodom.pl/oferta/jezyce-3-pokoje-ID46ljJ.html#4ab8afc903
49 m²,listing_no_promo,467or,,,Oferta prywatna,349000,7122,2 pokoje,Mieszkanie na sprzedaż:,"2-pokojowe mieszkanie, Strzeszyn Grecki",60563735,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-strzeszyn-grecki-ID467or.html#4ab8afc903
35 m²,listing_no_promo,46l6S,,,Biuro Obrotu Nieruchomościami 5 Aleja Anna Popielska,330000,9429,1 pokój,Mieszkanie na sprzedaż:,Duża kawalerka Dąbrowskiego Centrum 2012r,60616462,https://www.otodom.pl/oferta/duza-kawalerka-dabrowskiego-centrum-2012r-ID46l6S.html#4ab8afc903
38 m²,listing_no_promo,46l6U,,,Biuro Obrotu Nieruchomościami 5 Aleja Anna Popielska,388000,10211,2 pokoje,Mieszkanie na sprzedaż:,2 pokoje ul Orzeszkowej blisko Centrum 2015,60616464,https://www.otodom.pl/oferta/2-pokoje-ul-orzeszkowej-blisko-centrum-2015-ID46l6U.html#4ab8afc903
"90,77 m²",listing_no_promo,44mpE,,,Ślemp Nieruchomości Radosław Ślemp,545000,6004,4 pokoje,Mieszkanie na sprzedaż:,Przestronny segment z 4 pokojami i osobną kuchnią,60144814,https://www.otodom.pl/oferta/przestronny-segment-z-4-pokojami-i-osobna-kuchnia-ID44mpE.html#4ab8afc903
"49,50 m²",listing_no_promo,46kQm,,,Nieruchomości Miejskie,305000,6162,3 pokoje,Mieszkanie na sprzedaż:,3 pokojowe mieszkanie pod inwestycje/OKAZJA!,60615438,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-pod-inwestycje-okazja-ID46kQm.html#4ab8afc903
"49,12 m²",listing_no_promo,46kPH,,,Smart Nieruchomości,450000,9161,3 pokoje,Mieszkanie na sprzedaż:,"Strzeszyn Grecki,3 pok,GARAŻ!komórka,2019'PIĘKNE!",60615397,https://www.otodom.pl/oferta/strzeszyn-grecki-3-pok-garaz-komorka-2019piekne-ID46kPH.html#4ab8afc903
48 m²,listing_no_promo,46kDW,,,Smart Nieruchomości,353000,7354,3 pokoje,Mieszkanie na sprzedaż:,"Bonin, Lazurowa, Trzy Pokoje, Balkon",60614667,https://www.otodom.pl/oferta/bonin-lazurowa-trzy-pokoje-balkon-ID46kDW.html#4ab8afc903
80 m²,listing_no_promo,46kBi,,,Shark Nieruchomości,519000,6488,2 pokoje,Mieszkanie na sprzedaż:,2 klimatyczne pokoje w kamienicy!!,60614504,https://www.otodom.pl/oferta/2-klimatyczne-pokoje-w-kamienicy-ID46kBi.html#4ab8afc903
"58,50 m²",listing_no_promo,46kgZ,,,Browwar Nieruchomości,379000,6479,2 pokoje,Mieszkanie na sprzedaż:,"Cichy, nowoczesny apartament w jeżyckiej kamienicy",60613245,https://www.otodom.pl/oferta/cichy-nowoczesny-apartament-w-jezyckiej-kamienicy-ID46kgZ.html#4ab8afc903
56 m²,listing_no_promo,46kaT,,,ADMA,464000,8286,2 pokoje,Mieszkanie na sprzedaż:,"ul. Literacka, słoneczne, blisko las, jezioro",60612867,https://www.otodom.pl/oferta/ul-literacka-sloneczne-blisko-las-jezioro-ID46kaT.html#4ab8afc903
28 m²,listing_no_promo,46jZk,,,Nieruchomości Miejskie,223510,7983,2 pokoje,Mieszkanie na sprzedaż:,2 pokoje przy Parku Sołackim/OKAZJA!,60612150,https://www.otodom.pl/oferta/2-pokoje-przy-parku-solackim-okazja-ID46jZk.html#4ab8afc903
36 m²,listing_no_promo,46jSu,,,ALTERNATYWA BIS BIURO OBROTU NIERUCHMOŚCIAMI TOMASZ MARSZAŁEK,350000,9722,1 pokój,Mieszkanie na sprzedaż:,Kawalerka blok 2000 r.,60611726,https://www.otodom.pl/oferta/kawalerka-blok-2000-r-ID46jSu.html#4ab8afc903
35 m²,listing_no_promo,46jQk,,,Biuro Obrotu Nieruchomościami 5 Aleja Anna Popielska,299000,8543,2 pokoje,Mieszkanie na sprzedaż:,2 pokoje Ogródek 2020 Druskiennicka Podolany,60611592,https://www.otodom.pl/oferta/2-pokoje-ogrodek-2020-druskiennicka-podolany-ID46jQk.html#4ab8afc903
68 m²,listing_no_promo,46jJs,,,Biuro Obrotu Nieruchomościami 5 Aleja Anna Popielska,405000,5956,3 pokoje,Mieszkanie na sprzedaż:,"3 pokoje Os. Winiary Jeżyce niski blok, balkon",60611166,https://www.otodom.pl/oferta/3-pokoje-os-winiary-jezyce-niski-blok-balkon-ID46jJs.html#4ab8afc903
50 m²,listing_no_promo,45aOG,,,Oferta prywatna,340000,6800,3 pokoje,Mieszkanie na sprzedaż:,MIeszkanie na sprzedaż Poznań ul.Turkusowa - BONIN,60338566,https://www.otodom.pl/oferta/mieszkanie-na-sprzedaz-poznan-ul-turkusowa-bonin-ID45aOG.html#4ab8afc903
35 m²,listing_no_promo,46jg6,,,Oferta prywatna,299000,8543,2 pokoje,Mieszkanie na sprzedaż:,"Nowe mieszkanie 35mkw,ogródek+miejsce post.",60609346,https://www.otodom.pl/oferta/nowe-mieszkanie-35mkw-ogrodek-miejsce-post-ID46jg6.html#4ab8afc903
74 m²,listing_no_promo,46j2t,,,A2 Nieruchomości Spółka Cywilna Anna Najdek Alicja Mazurczuk,479000,6473,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 3 pokojowe na Jeżycach - Zapraszam,60608501,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-na-jezycach-zapraszam-ID46j2t.html#4ab8afc903
49 m²,listing_no_promo,46iZ3,,,Obsługa zdalna TU Inwestycje,479000,9776,3 pokoje,Mieszkanie na sprzedaż:,Okazja RYNEK JEŻYCKI Piękne*BALKON*Rewit*CO*Winda!,60608289,https://www.otodom.pl/oferta/okazja-rynek-jezycki-pieknebalkonrewitcowinda-ID46iZ3.html#4ab8afc903
57 m²,listing_no_promo,46ixA,,,Obsługa zdalna KLK Nieruchomości,340000,5965,3 pokoje,Mieszkanie na sprzedaż:,"Poznań-Podolany/Suchy Las, 57m2, 2 lub3 pokoje",60606586,https://www.otodom.pl/oferta/poznan-podolany-suchy-las-57m2-2-lub3-pokoje-ID46ixA.html#4ab8afc903
"65,43 m²",listing_no_promo,46io7,,,Obsługa zdalna Biuro Sprzedaży Inwestycji,601956,9200,3 pokoje,Mieszkanie na sprzedaż:,"Apartament 65,43m2 +taras 22m2+garderoba => SOŁACZ",60605999,https://www.otodom.pl/oferta/apartament-65-43m2-taras-22m2-garderoba-solacz-ID46io7.html#4ab8afc903
"71,30 m²",listing_no_promo,46id4,,,Expander Advisors,566835,7950,4 pokoje,Mieszkanie na sprzedaż:,Rodzinne mieszkanie Piątkowo 71m2,60605314,https://www.otodom.pl/oferta/rodzinne-mieszkanie-piatkowo-71m2-ID46id4.html#4ab8afc903
42 m²,listing_no_promo,46id2,,,Expander Advisors,333900,7950,2 pokoje,Mieszkanie na sprzedaż:,Słoneczne mieszkanie 2 pokoje z tarasem Piątkowska,60605312,https://www.otodom.pl/oferta/sloneczne-mieszkanie-2-pokoje-z-tarasem-piatkowska-ID46id2.html#4ab8afc903
"42,54 m²",listing_no_promo,45AAi,,,CONSTRUCTA PLUS,,,2 pokoje,Mieszkanie na sprzedaż:,"Winiarska 40, mieszkanie M34",60437618,https://www.otodom.pl/oferta/winiarska-40-mieszkanie-m34-ID45AAi.html#4ab8afc903
"86,60 m²",listing_no_promo,45UrD,,,Constru,729000,8418,3 pokoje,Mieszkanie na sprzedaż:,"Jeżyce - Jackowskiego, stylowe 3 pokoje",60513961,https://www.otodom.pl/oferta/jezyce-jackowskiego-stylowe-3-pokoje-ID45UrD.html#4ab8afc903
