area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"55,49 m²",promo_top_ads,45BSP,,,Oferta prywatna,460000,8290,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie pod klucz PODOLANY,60442611,https://www.otodom.pl/oferta/mieszkanie-pod-klucz-podolany-ID45BSP.html#4ab8afc903
"104,38 m²",promo_top_ads,43JcK,,,21 Art-Bud Sp. z o.o. Sp. k.,919044,8805,4 pokoje,Mieszkanie na sprzedaż:,Poznań Drzymały lokal 1/2,59994098,https://www.otodom.pl/oferta/poznan-drzymaly-lokal-1-2-ID43JcK.html#4ab8afc903
"76,20 m²",promo_top_ads,46loU,,,Immo House,485000,6365,3 pokoje,Mieszkanie na sprzedaż:,"3 pokoje, 76 mkw, Strzeszyn Grecki, Poznań",60617580,https://www.otodom.pl/oferta/3-pokoje-76-mkw-strzeszyn-grecki-poznan-ID46loU.html#4ab8afc903
"36,14 m²",listing_no_promo,46pnc,,,Oferta prywatna,239000,6613,1 pokój,Mieszkanie na sprzedaż:,Przestronna kawalerka przy Parku Sołackim!,60632850,https://www.otodom.pl/oferta/przestronna-kawalerka-przy-parku-solackim-ID46pnc.html#4ab8afc903
82 m²,listing_no_promo,46p0W,,,GoldenHome Nieruchomości S.C.,449000,5476,4 pokoje,Mieszkanie na sprzedaż:,"Nowa, niższa cena na ostatni lokal",60631469,https://www.otodom.pl/oferta/nowa-nizsza-cena-na-ostatni-lokal-ID46p0W.html#4ab8afc903
100 m²,listing_no_promo,46oWs,,,Expander Advisors,879800,8798,4 pokoje,Mieszkanie na sprzedaż:,Apartament na Sołaczu gotowy w tym roku,60631130,https://www.otodom.pl/oferta/apartament-na-solaczu-gotowy-w-tym-roku-ID46oWs.html#4ab8afc903
"51,08 m²",listing_no_promo,45ABb,,,CONSTRUCTA PLUS,,,2 pokoje,Mieszkanie na sprzedaż:,"Winiarska 40, mieszkanie M11",60437673,https://www.otodom.pl/oferta/winiarska-40-mieszkanie-m11-ID45ABb.html#4ab8afc903
"69,92 m²",listing_no_promo,45ABM,,,CONSTRUCTA PLUS,,,3 pokoje,Mieszkanie na sprzedaż:,"Winiarska 40, mieszkanie M2",60437710,https://www.otodom.pl/oferta/winiarska-40-mieszkanie-m2-ID45ABM.html#4ab8afc903
"31,85 m²",listing_no_promo,46oSc,,,Oferta prywatna,334400,10499,1 pokój,Mieszkanie na sprzedaż:,"Przepiękna kawalerka na Jeżycach31,85m2-REZERWACJA",60630928,https://www.otodom.pl/oferta/przepiekna-kawalerka-na-jezycach31-85m2-rezerwacja-ID46oSc.html#4ab8afc903
32 m²,listing_no_promo,465tK,,,Shark Nieruchomości,299000,9344,2 pokoje,Mieszkanie na sprzedaż:,Piękna wykończona dwójka Ul. Druskiennicka,60556376,https://www.otodom.pl/oferta/piekna-wykonczona-dwojka-ul-druskiennicka-ID465tK.html#4ab8afc903
32 m²,listing_no_promo,46oBv,,,Shark Nieruchomości,305000,9531,2 pokoje,Mieszkanie na sprzedaż:,2 pokoje na słonecznych Podolanach,60629894,https://www.otodom.pl/oferta/2-pokoje-na-slonecznych-podolanach-ID46oBv.html#4ab8afc903
"49,40 m²",listing_no_promo,46oKA,,,GOLDEN LOFT Alina Teodorowicz,360000,7287,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie Piątkowo 3 pokoje,60630456,https://www.otodom.pl/oferta/mieszkanie-piatkowo-3-pokoje-ID46oKA.html#4ab8afc903
"58,50 m²",listing_no_promo,46aDZ,,,Oferta prywatna,379000,6479,2 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie rozkładowe, Jeżyce ul. Jackowskiego",60576231,https://www.otodom.pl/oferta/mieszkanie-rozkladowe-jezyce-ul-jackowskiego-ID46aDZ.html#4ab8afc903
53 m²,listing_no_promo,43eKx,,,Oferta prywatna,389000,7340,3 pokoje,Mieszkanie na sprzedaż:,"Oferta BEZPOŚREDNIA 3 pokoje, 53m2 w SUPER punkcie",59877029,https://www.otodom.pl/oferta/oferta-bezposrednia-3-pokoje-53m2-w-super-punkcie-ID43eKx.html#4ab8afc903
43 m²,listing_no_promo,44WhR,,,Oferta prywatna,319000,7419,2 pokoje,Mieszkanie na sprzedaż:,Piękne mieszkanie w sercu Jeżyć,60278871,https://www.otodom.pl/oferta/piekne-mieszkanie-w-sercu-jezyc-ID44WhR.html#4ab8afc903
