area,featured_name,item_id,latitude,longitude,others,price,price_per_m,rooms,subtitle,title,tracking_id,url
"26,04 m²",listing_no_promo,45N9o,,,Ślemp Nieruchomości Radosław Ślemp,239568,9200,1 pokój,Mieszkanie na sprzedaż:,Kawalerka w pięknej kamienicy obok Parku Willsona,60485922,https://www.otodom.pl/oferta/kawalerka-w-pieknej-kamienicy-obok-parku-willsona-ID45N9o.html#6a25d29cc2
"56,75 m²",listing_no_promo,454dn,,,Mdom Nieruchomości&Architektura,442650,7800,2 pokoje,Mieszkanie na sprzedaż:,"Mieszkanie, 56,75 m², Poznań",60313189,https://www.otodom.pl/oferta/mieszkanie-56-75-m-poznan-ID454dn.html#6a25d29cc2
"89,74 m²",listing_no_promo,46eUa,,,Sztuba Nieruchomości,665000,7410,7 pokoi,Mieszkanie na sprzedaż:,"Gotowiec inwestycyjny, 48 tys.rocznie,8%ROI Łazarz",60592610,https://www.otodom.pl/oferta/gotowiec-inwestycyjny-48-tys-rocznie-8-roi-lazarz-ID46eUa.html#6a25d29cc2
"25,91 m²",listing_no_promo,464Gr,,,Ślemp Nieruchomości Radosław Ślemp,259100,10000,1 pokój,Mieszkanie na sprzedaż:,Apartament W Prestiżowej Kamienicy Z Windą,60553319,https://www.otodom.pl/oferta/apartament-w-prestizowej-kamienicy-z-winda-ID464Gr.html#6a25d29cc2
"82,29 m²",listing_no_promo,46dOc,,,Spechouse Sp. z o.o.,679000,8251,3 pokoje,Mieszkanie na sprzedaż:,Gotowiec inwestycyjny 3 kawalerki Głogowska Poznań,60588396,https://www.otodom.pl/oferta/gotowiec-inwestycyjny-3-kawalerki-glogowska-poznan-ID46dOc.html#6a25d29cc2
"36,37 m²",listing_no_promo,46bzq,,,PTAK nieruchomości,436440,12000,1 pokój,Mieszkanie na sprzedaż:,Dla Konesera! piękne/w kamienicy/Centrum,60579792,https://www.otodom.pl/oferta/dla-konesera-piekne-w-kamienicy-centrum-ID46bzq.html#6a25d29cc2
"64,53 m²",listing_no_promo,46bzl,,,PTAK nieruchomości,774360,12000,2 pokoje,Mieszkanie na sprzedaż:,"Piękne kamienica z windą, balkony k/Areny!",60579787,https://www.otodom.pl/oferta/piekne-kamienica-z-winda-balkony-k-areny-ID46bzl.html#6a25d29cc2
81 m²,listing_no_promo,46bzi,,,PTAK nieruchomości,972000,12000,2 pokoje,Mieszkanie na sprzedaż:,Kamienica komfort poddasze/balkon winda!,60579784,https://www.otodom.pl/oferta/kamienica-komfort-poddasze-balkon-winda-ID46bzi.html#6a25d29cc2
81 m²,listing_no_promo,46bcA,,,"""HanRad Nieruchomości"" Hanna Radziwiłko",599000,7395,3 pokoje,Mieszkanie na sprzedaż:,"Niegolewskich, 81 m2, po remoncie, obok Areny",60578376,https://www.otodom.pl/oferta/niegolewskich-81-m2-po-remoncie-obok-areny-ID46bcA.html#6a25d29cc2
"38,32 m²",listing_no_promo,468tj,,,Spechouse Sp. z o.o.,289000,7542,2 pokoje,Mieszkanie na sprzedaż:,2 Pokoje Na Łazarzu,60567881,https://www.otodom.pl/oferta/2-pokoje-na-lazarzu-ID468tj.html#6a25d29cc2
"50,27 m²",listing_no_promo,467YS,,,Platan Nieruchomości Sp. z o.o.,275629,5483,1 pokój,Mieszkanie na sprzedaż:,Rewitalizowana kamienica | Inwestycja | ul.Mottego,60565994,https://www.otodom.pl/oferta/rewitalizowana-kamienica-inwestycja-ul-mottego-ID467YS.html#6a25d29cc2
"48,26 m²",listing_no_promo,467YT,,,Platan Nieruchomości Sp. z o.o.,275629,5711,1 pokój,Mieszkanie na sprzedaż:,Rewitalizowana kamienica | Inwestycja | ul.Mottego,60565995,https://www.otodom.pl/oferta/rewitalizowana-kamienica-inwestycja-ul-mottego-ID467YT.html#6a25d29cc2
"57,26 m²",listing_no_promo,467YU,,,Platan Nieruchomości Sp. z o.o.,318049,5554,2 pokoje,Mieszkanie na sprzedaż:,Rewitalizowana kamienica | Inwestycja | ul.Mottego,60565996,https://www.otodom.pl/oferta/rewitalizowana-kamienica-inwestycja-ul-mottego-ID467YU.html#6a25d29cc2
"46,54 m²",listing_no_promo,467Y3,,,Platan Nieruchomości Sp. z o.o.,262499,5640,2 pokoje,Mieszkanie na sprzedaż:,Rewitalizowana kamienica | Inwestycja | 2 pokoje,60565943,https://www.otodom.pl/oferta/rewitalizowana-kamienica-inwestycja-2-pokoje-ID467Y3.html#6a25d29cc2
"38,97 m²",listing_no_promo,467Y4,,,Platan Nieruchomości Sp. z o.o.,232199,5958,1 pokój,Mieszkanie na sprzedaż:,Rewitalizowana kamienica | Okazja,60565944,https://www.otodom.pl/oferta/rewitalizowana-kamienica-okazja-ID467Y4.html#6a25d29cc2
"37,05 m²",listing_no_promo,467X1,,,Platan Nieruchomości Sp. z o.o.,239269,6458,1 pokój,Mieszkanie na sprzedaż:,Rewitalizowana kamienica | Inwestycja |,60565879,https://www.otodom.pl/oferta/rewitalizowana-kamienica-inwestycja-ID467X1.html#6a25d29cc2
"24,95 m²",listing_no_promo,45TT6,,,Ślemp Nieruchomości Radosław Ślemp,204590,8200,2 pokoje,Mieszkanie na sprzedaż:,"Elegancka kamienica, Inwestycyjny,2 pomieszczenia",60511820,https://www.otodom.pl/oferta/elegancka-kamienica-inwestycyjny-2-pomieszczenia-ID45TT6.html#6a25d29cc2
"83,80 m²",listing_no_promo,466JP,,,Platan Nieruchomości Sp. z o.o.,489850,5845,3 pokoje,Mieszkanie na sprzedaż:,duże mieszkanie 3 pokoje z balkonem | rezerwacja,60561217,https://www.otodom.pl/oferta/duze-mieszkanie-3-pokoje-z-balkonem-rezerwacja-ID466JP.html#6a25d29cc2
"26,20 m²",listing_no_promo,45IQH,,,Ślemp Nieruchomości Radosław Ślemp,248900,9500,1 pokój,Mieszkanie na sprzedaż:,Kawalerka w pięknej kamienicy obok Parku Willsona.,60469387,https://www.otodom.pl/oferta/kawalerka-w-pieknej-kamienicy-obok-parku-willsona-ID45IQH.html#6a25d29cc2
"121,20 m²",listing_no_promo,4111X,,,SzuBed Nieruchomości Bartosz Szuber-Bednarz,945360,7800,5 pokoi,Mieszkanie na sprzedaż:,"Mieszkanie Poznań Łazarz Grunwald taras 121,20 m2",59347637,https://www.otodom.pl/oferta/mieszkanie-poznan-lazarz-grunwald-taras-121-20-m2-ID4111X.html#6a25d29cc2
"28,55 m²",listing_no_promo,45K4v,,,Ślemp Nieruchomości Radosław Ślemp,225545,7900,2 pokoje,Mieszkanie na sprzedaż:,"Inwestycyjny, 2 pomieszczenia, elegancka kamienica",60474088,https://www.otodom.pl/oferta/inwestycyjny-2-pomieszczenia-elegancka-kamienica-ID45K4v.html#6a25d29cc2
"114,40 m²",listing_no_promo,465qm,,,Merkadom Nieruchomości,820000,7168,4 pokoje,Mieszkanie na sprzedaż:,4 pokoje - balkon - Park wilsona - Arena,60556166,https://www.otodom.pl/oferta/4-pokoje-balkon-park-wilsona-arena-ID465qm.html#6a25d29cc2
45 m²,listing_no_promo,463xh,,,Grześkowiak Nieruchomości,245000,5444,1 pokój,Mieszkanie na sprzedaż:,Okazja! możliwość zrobienia dwóch pokoi!,60548907,https://www.otodom.pl/oferta/okazja-mozliwosc-zrobienia-dwoch-pokoi-ID463xh.html#6a25d29cc2
115 m²,listing_no_promo,462BJ,,,Domurat,750000,6522,2 pokoje,Mieszkanie na sprzedaż:,"Apartament z tarasem, panorama miasta",60545339,https://www.otodom.pl/oferta/apartament-z-tarasem-panorama-miasta-ID462BJ.html#6a25d29cc2
"32,05 m²",listing_no_promo,460Av,,,NEXT NIERUCHOMOŚCI,289000,9017,2 pokoje,Mieszkanie na sprzedaż:,Kompaktowe mieszkanie 2 pokojowe przy Rynku Łazars,60537576,https://www.otodom.pl/oferta/kompaktowe-mieszkanie-2-pokojowe-przy-rynku-lazars-ID460Av.html#6a25d29cc2
"28,03 m²",listing_no_promo,45vSV,,,Ślemp Nieruchomości Radosław Ślemp,253672,9050,1 pokój,Mieszkanie na sprzedaż:,Kawalerka.Cieplik Miejski.Winda !!!,60423398,https://www.otodom.pl/oferta/kawalerka-cieplik-miejski-winda-ID45vSV.html#6a25d29cc2
"30,88 m²",listing_no_promo,45rqt,,,Ślemp Nieruchomości Radosław Ślemp,336592,10900,1 pokój,Mieszkanie na sprzedaż:,Elegancka kawalerka z balkonem w pięknej kamienicy,60402413,https://www.otodom.pl/oferta/elegancka-kawalerka-z-balkonem-w-pieknej-kamienicy-ID45rqt.html#6a25d29cc2
"121,20 m²",listing_no_promo,45Yml,,,Poznańscy Doradcy Nieruchomości,945360,7800,5 pokoi,Mieszkanie na sprzedaż:,5pokojowy apartament z tarasem na dachu. Gotowy!,60529009,https://www.otodom.pl/oferta/5pokojowy-apartament-z-tarasem-na-dachu-gotowy-ID45Yml.html#6a25d29cc2
"57,12 m²",listing_no_promo,45XBv,,,Poznańscy Doradcy Nieruchomości,485520,8500,2 pokoje,Mieszkanie na sprzedaż:,2 pokoje na Łazarzu z widokiem na zieleń,60526106,https://www.otodom.pl/oferta/2-pokoje-na-lazarzu-z-widokiem-na-zielen-ID45XBv.html#6a25d29cc2
"83,80 m²",listing_no_promo,45V5p,,,VanDer Haus Nieruchomości Sp. z o.o.,475900,5679,3 pokoje,Mieszkanie na sprzedaż:,Mieszkanie z możliwością podziału na 3 kawalerki,60520271,https://www.otodom.pl/oferta/mieszkanie-z-mozliwoscia-podzialu-na-3-kawalerki-ID45V5p.html#6a25d29cc2
"49,17 m²",listing_no_promo,45Wzx,,,Posesja,393360,8000,2 pokoje,Mieszkanie na sprzedaż:,Przedsprzedaż mieszkań Chełmońskiego 21,60518295,https://www.otodom.pl/oferta/przedsprzedaz-mieszkan-chelmonskiego-21-ID45Wzx.html#6a25d29cc2
"48,17 m²",listing_no_promo,45Wzv,,,Posesja,39258550,8150,2 pokoje,Mieszkanie na sprzedaż:,Przedsprzedaż mieszkań Chełmońskiego 21,60518294,https://www.otodom.pl/oferta/przedsprzedaz-mieszkan-chelmonskiego-21-ID45Wzv.html#6a25d29cc2
"46,04 m²",listing_no_promo,45Wzw,,,Posesja,368320,8000,2 pokoje,Mieszkanie na sprzedaż:,Przedsprzedaż mieszkań Chełmońskiego 21,60518293,https://www.otodom.pl/oferta/przedsprzedaz-mieszkan-chelmonskiego-21-ID45Wzw.html#6a25d29cc2
"47,41 m²",listing_no_promo,45Wzu,,,Posesja,365057,7700,2 pokoje,Mieszkanie na sprzedaż:,Przedsprzedaż mieszkań Chełmońskiego 21,60518292,https://www.otodom.pl/oferta/przedsprzedaz-mieszkan-chelmonskiego-21-ID45Wzu.html#6a25d29cc2
"46,19 m²",listing_no_promo,45Wzt,,,Posesja,36259150,7850,2 pokoje,Mieszkanie na sprzedaż:,Przedsprzedaż mieszkań Chełmońskiego 21,60518291,https://www.otodom.pl/oferta/przedsprzedaz-mieszkan-chelmonskiego-21-ID45Wzt.html#6a25d29cc2
"49,17 m²",listing_no_promo,45Wzr,,,Posesja,393360,8000,2 pokoje,Mieszkanie na sprzedaż:,Przedsprzedaż mieszkań Chełmońskiego 21,60518289,https://www.otodom.pl/oferta/przedsprzedaz-mieszkan-chelmonskiego-21-ID45Wzr.html#6a25d29cc2
"48,17 m²",listing_no_promo,45Wzq,,,Posesja,39258550,8150,2 pokoje,Mieszkanie na sprzedaż:,Przedsprzedaż mieszkań Chełmońskiego 21,60518288,https://www.otodom.pl/oferta/przedsprzedaz-mieszkan-chelmonskiego-21-ID45Wzq.html#6a25d29cc2
"46,04 m²",listing_no_promo,45Wzp,,,Posesja,368320,8000,2 pokoje,Mieszkanie na sprzedaż:,Przedsprzedaż mieszkań Chełmońskiego 21,60518287,https://www.otodom.pl/oferta/przedsprzedaz-mieszkan-chelmonskiego-21-ID45Wzp.html#6a25d29cc2
"47,41 m²",listing_no_promo,45Wzo,,,Posesja,365057,7700,2 pokoje,Mieszkanie na sprzedaż:,Przedsprzedaż mieszkań Chełmońskiego 21,60518286,https://www.otodom.pl/oferta/przedsprzedaz-mieszkan-chelmonskiego-21-ID45Wzo.html#6a25d29cc2
"46,19 m²",listing_no_promo,45Wzn,,,Posesja,36259150,7850,2 pokoje,Mieszkanie na sprzedaż:,Przedsprzedaż mieszkań Chełmońskiego 21,60518285,https://www.otodom.pl/oferta/przedsprzedaz-mieszkan-chelmonskiego-21-ID45Wzn.html#6a25d29cc2
"69,68 m²",listing_no_promo,45Ujg,,,Investor Nieruchomości Franchise,540000,7750,3 pokoje,Mieszkanie na sprzedaż:,Łazarz Plomba 2019r 3 pok. 70m2,60513442,https://www.otodom.pl/oferta/lazarz-plomba-2019r-3-pok-70m2-ID45Ujg.html#6a25d29cc2
"56,75 m²",listing_no_promo,45TqK,,,Expander Advisors,442650,7800,3 pokoje,Mieszkanie na sprzedaż:,Słoneczne mieszkanie Łazarz 56 m2,60510062,https://www.otodom.pl/oferta/sloneczne-mieszkanie-lazarz-56-m2-ID45TqK.html#6a25d29cc2
"56,60 m²",listing_no_promo,45Tqz,,,PGN POLMAX Ryszard Sielicki,395000,6979,2 pokoje,Mieszkanie na sprzedaż:,Mieszkanie 2 p. w kamienicy Łazarz,60510051,https://www.otodom.pl/oferta/mieszkanie-2-p-w-kamienicy-lazarz-ID45Tqz.html#6a25d29cc2
"34,88 m²",listing_no_promo,45R7i,,,Biuro Nieruchomości,219900,6304,1 pokój,Mieszkanie na sprzedaż:,Mieszkanie do remontu w rewitalizowanej kamienicy,60501168,https://www.otodom.pl/oferta/mieszkanie-do-remontu-w-rewitalizowanej-kamienicy-ID45R7i.html#6a25d29cc2
"67,26 m²",listing_no_promo,45QDw,,,Posesja,524628,7800,3 pokoje,Mieszkanie na sprzedaż:,"Rewitalizacja kamienicy Chełmońskiego 21, końcowy",60499321,https://www.otodom.pl/oferta/rewitalizacja-kamienicy-chelmonskiego-21-koncowy-ID45QDw.html#6a25d29cc2
"67,26 m²",listing_no_promo,45QDs,,,Posesja,524628,7800,3 pokoje,Mieszkanie na sprzedaż:,"Rewitalizacja kamienicy Chełmońskiego 21, końcowy",60499318,https://www.otodom.pl/oferta/rewitalizacja-kamienicy-chelmonskiego-21-koncowy-ID45QDs.html#6a25d29cc2
81 m²,listing_no_promo,45PrY,,,PTAK nieruchomości,972000,12000,2 pokoje,Mieszkanie na sprzedaż:,Kamienica komfort poddasze/balkon winda!,60494762,https://www.otodom.pl/oferta/kamienica-komfort-poddasze-balkon-winda-ID45PrY.html#6a25d29cc2
"43,65 m²",listing_no_promo,45K4m,,,Immo House,523440,11992,2 pokoje,Mieszkanie na sprzedaż:,"Apartament Z Antresolą, Zabytkowa Kamienica!",60474078,https://www.otodom.pl/oferta/apartament-z-antresola-zabytkowa-kamienica-ID45K4m.html#6a25d29cc2
